auc,head_size,inout,inout_score,l2,path,people_count,query_index,sequence_id,target_x,target_y
0.9517056221191321,0.07875747074107224,1,0.7853556871414185,0.01363151208287717,images/CBS This Morning/11118_11359/00011135.jpg,4,2,images/CBS This Morning/11118_11359,0.7671874761581421,0.21666666865348816
0.9471933903666374,0.10724614730194793,1,0.8785915970802307,0.01278660615542521,images/CBS This Morning/11118_11359/00011135.jpg,4,3,images/CBS This Morning/11118_11359,0.7677083611488342,0.21574074029922485
0.9417244230847676,0.16214943191884743,1,0.9408627152442932,0.01984032353347769,images/CBS This Morning/11118_11359/00011136.jpg,4,0,images/CBS This Morning/11118_11359,0.7666666507720947,0.21388888359069824
0.9638925044592034,0.15023627734490771,1,0.9331639409065247,0.017762714363002592,images/CBS This Morning/11118_11359/00011136.jpg,4,1,images/CBS This Morning/11118_11359,0.31458333134651184,0.18888889253139496
0.9521647068421424,0.07875747074107232,1,0.7944856286048889,0.01363151208287717,images/CBS This Morning/11118_11359/00011136.jpg,4,2,images/CBS This Morning/11118_11359,0.7671874761581421,0.21666666865348816
0.9505315815431625,0.1072461473019479,1,0.8767808675765991,0.010876696267657075,images/CBS This Morning/11118_11359/00011136.jpg,4,3,images/CBS This Morning/11118_11359,0.7671874761581421,0.21388888359069824
0.9416005666247631,0.16214943191884743,1,0.9444125890731812,0.01890696521985918,images/CBS This Morning/11118_11359/00011137.jpg,4,0,images/CBS This Morning/11118_11359,0.7661458253860474,0.21296297013759613
0.9616408385156509,0.1504291890704573,1,0.9415576457977295,0.01667310940403619,images/CBS This Morning/11118_11359/00011137.jpg,4,1,images/CBS This Morning/11118_11359,0.3135416805744171,0.18703703582286835
0.9555088312622604,0.07875747074107226,1,0.8016272187232971,0.010763883590698242,images/CBS This Morning/11118_11359/00011137.jpg,4,2,images/CBS This Morning/11118_11359,0.765625,0.21388888359069824
0.955117237185121,0.10724614730194793,1,0.8884258270263672,0.010814167849867525,images/CBS This Morning/11118_11359/00011137.jpg,4,3,images/CBS This Morning/11118_11359,0.7666666507720947,0.21388888359069824
0.9468870866661474,0.16214943191884743,1,0.9486672282218933,0.01762197181609504,images/CBS This Morning/11118_11359/00011138.jpg,4,0,images/CBS This Morning/11118_11359,0.7661458253860474,0.2101851850748062
0.9764561477674317,0.1506216684957947,1,0.9428300857543945,0.01459066623899986,images/CBS This Morning/11118_11359/00011138.jpg,4,1,images/CBS This Morning/11118_11359,0.3114583194255829,0.18796296417713165
0.9550556797828433,0.07875747074107224,1,0.7895676493644714,0.008912041783332825,images/CBS This Morning/11118_11359/00011138.jpg,4,2,images/CBS This Morning/11118_11359,0.765625,0.21203704178333282
0.9589241546054948,0.1072461473019479,1,0.8886902928352356,0.008972710018655215,images/CBS This Morning/11118_11359/00011138.jpg,4,3,images/CBS This Morning/11118_11359,0.7666666507720947,0.21203704178333282
0.9565219326057695,0.1621494319188474,1,0.9373589754104614,0.017271849435143226,images/CBS This Morning/11118_11359/00011139.jpg,4,0,images/CBS This Morning/11118_11359,0.7661458253860474,0.2092592567205429
0.9708173413877114,0.15081371727611828,1,0.9426296949386597,0.01667310940403619,images/CBS This Morning/11118_11359/00011139.jpg,4,1,images/CBS This Morning/11118_11359,0.3135416805744171,0.18796296417713165
0.9567281128206269,0.07875747074107223,1,0.7937422394752502,0.008912041783332825,images/CBS This Morning/11118_11359/00011139.jpg,4,2,images/CBS This Morning/11118_11359,0.765625,0.21203704178333282
0.9606403453147772,0.10724614730194797,1,0.8878879547119141,0.008972710018655215,images/CBS This Morning/11118_11359/00011139.jpg,4,3,images/CBS This Morning/11118_11359,0.7666666507720947,0.21203704178333282
0.954277683216708,0.1621494319188474,1,0.9362944960594177,0.017271849435143226,images/CBS This Morning/11118_11359/00011140.jpg,4,0,images/CBS This Morning/11118_11359,0.7661458253860474,0.2092592567205429
0.9749787701127687,0.15100533705451294,1,0.9446329474449158,0.014130915082744527,images/CBS This Morning/11118_11359/00011140.jpg,4,1,images/CBS This Morning/11118_11359,0.3109374940395355,0.18888889253139496
0.9602576511030271,0.07875747074107223,1,0.8082705140113831,0.006134256720542908,images/CBS This Morning/11118_11359/00011140.jpg,4,2,images/CBS This Morning/11118_11359,0.765625,0.2092592567205429
0.9612841022446201,0.10724614730194797,1,0.8928629159927368,0.008972710018655215,images/CBS This Morning/11118_11359/00011140.jpg,4,3,images/CBS This Morning/11118_11359,0.7666666507720947,0.21203704178333282
0.9544245309956354,0.16214943191884745,1,0.9337886571884155,0.017759683371966168,images/CBS This Morning/11118_11359/00011141.jpg,4,0,images/CBS This Morning/11118_11359,0.7666666507720947,0.2092592567205429
0.9694675284702985,0.15119652946207263,1,0.9400186538696289,0.014251741449544046,images/CBS This Morning/11118_11359/00011141.jpg,4,1,images/CBS This Morning/11118_11359,0.3109374940395355,0.18518517911434174
0.9629587602487513,0.07875747074107223,1,0.8126917481422424,0.006134256720542908,images/CBS This Morning/11118_11359/00011141.jpg,4,2,images/CBS This Morning/11118_11359,0.765625,0.2092592567205429
0.961984224988597,0.10724614730194797,1,0.8944557905197144,0.008972710018655215,images/CBS This Morning/11118_11359/00011141.jpg,4,3,images/CBS This Morning/11118_11359,0.7666666507720947,0.21203704178333282
0.958918221361902,0.1621494319188474,1,0.9370403289794922,0.017547610455613736,images/CBS This Morning/11118_11359/00011142.jpg,4,0,images/CBS This Morning/11118_11359,0.765625,0.21111111342906952
0.9751411926561278,0.15138729611802282,1,0.9368553161621094,0.01302907115739896,images/CBS This Morning/11118_11359/00011142.jpg,4,1,images/CBS This Morning/11118_11359,0.3098958432674408,0.18796296417713165
0.9635328015663763,0.07875747074107223,1,0.804607093334198,0.007986113429069519,images/CBS This Morning/11118_11359/00011142.jpg,4,2,images/CBS This Morning/11118_11359,0.765625,0.21111111342906952
0.964104617917654,0.10724614730194797,1,0.8983025550842285,0.008972710018655215,images/CBS This Morning/11118_11359/00011142.jpg,4,3,images/CBS This Morning/11118_11359,0.7666666507720947,0.21203704178333282
0.953704383554532,0.16214943191884745,1,0.9392811059951782,0.017987915769979303,images/CBS This Morning/11118_11359/00011143.jpg,4,0,images/CBS This Morning/11118_11359,0.765625,0.21203704178333282
0.9694289623869439,0.15138729611802274,1,0.9356357455253601,0.01476589317316304,images/CBS This Morning/11118_11359/00011143.jpg,4,1,images/CBS This Morning/11118_11359,0.3114583194255829,0.18518517911434174
0.9625070920802323,0.07875747074107223,1,0.7953034043312073,0.00805375962100745,images/CBS This Morning/11118_11359/00011143.jpg,4,2,images/CBS This Morning/11118_11359,0.7645833492279053,0.21111111342906952
0.9651006611858329,0.10724614730194805,1,0.8974334001541138,0.008972710018655215,images/CBS This Morning/11118_11359/00011143.jpg,4,3,images/CBS This Morning/11118_11359,0.7666666507720947,0.21203704178333282
0.9537844823430379,0.16214943191884745,1,0.9300335645675659,0.017162174490170393,images/CBS This Morning/11118_11359/00011144.jpg,4,0,images/CBS This Morning/11118_11359,0.7640625238418579,0.21296297013759613
0.9723577597555504,0.15138729611802296,1,0.9315205216407776,0.01476589317316304,images/CBS This Morning/11118_11359/00011144.jpg,4,1,images/CBS This Morning/11118_11359,0.3114583194255829,0.18518517911434174
0.9595360203510256,0.07875747074107224,1,0.7920506596565247,0.009961274425142382,images/CBS This Morning/11118_11359/00011144.jpg,4,2,images/CBS This Morning/11118_11359,0.7640625238418579,0.21296297013759613
0.9725231489207058,0.10724614730194793,1,0.8960544466972351,0.009892961778923376,images/CBS This Morning/11118_11359/00011144.jpg,4,3,images/CBS This Morning/11118_11359,0.7645833492279053,0.21296297013759613
0.9568957269521298,0.16214943191884745,1,0.9306326508522034,0.017298473132895432,images/CBS This Morning/11118_11359/00011145.jpg,4,0,images/CBS This Morning/11118_11359,0.7635416388511658,0.21388888359069824
0.9763441577946134,0.15138729611802287,1,0.9369727969169617,0.01407011280840631,images/CBS This Morning/11118_11359/00011145.jpg,4,1,images/CBS This Morning/11118_11359,0.3109374940395355,0.18796296417713165
0.9584124123455966,0.07875747074107223,1,0.7913533449172974,0.01179377102767932,images/CBS This Morning/11118_11359/00011145.jpg,4,2,images/CBS This Morning/11118_11359,0.7640625238418579,0.21481481194496155
0.9713772912518032,0.10724614730194797,1,0.8952292799949646,0.009892961778923376,images/CBS This Morning/11118_11359/00011145.jpg,4,3,images/CBS This Morning/11118_11359,0.7645833492279053,0.21296297013759613
0.959103635224184,0.16214943191884748,1,0.9331501126289368,0.014101832781731584,images/CBS This Morning/11118_11359/00011146.jpg,4,0,images/CBS This Morning/11118_11359,0.7635416388511658,0.21481481194496155
0.9748178308803079,0.15138729611802296,1,0.9366379380226135,0.01459066623899986,images/CBS This Morning/11118_11359/00011146.jpg,4,1,images/CBS This Morning/11118_11359,0.3114583194255829,0.18796296417713165
0.955019338665836,0.07875747074107216,1,0.7906407117843628,0.0029462965186536666,images/CBS This Morning/11118_11359/00011146.jpg,4,2,images/CBS This Morning/11118_11359,0.7635416388511658,0.21666666865348816
0.9707876751697464,0.10724614730194793,1,0.8945035934448242,0.0036600597840993256,images/CBS This Morning/11118_11359/00011146.jpg,4,3,images/CBS This Morning/11118_11359,0.7635416388511658,0.21574074029922485
0.9574593850934671,0.16214943191884745,1,0.9404693841934204,0.013700958078717016,images/CBS This Morning/11118_11359/00011147.jpg,4,0,images/CBS This Morning/11118_11359,0.7635416388511658,0.21666666865348816
0.9686784070724264,0.15138729611802274,1,0.9331768751144409,0.014649308104219388,images/CBS This Morning/11118_11359/00011147.jpg,4,1,images/CBS This Morning/11118_11359,0.3114583194255829,0.18611110746860504
0.9484705210500358,0.07875747074107223,1,0.7810797691345215,0.003332458730789316,images/CBS This Morning/11118_11359/00011147.jpg,4,2,images/CBS This Morning/11118_11359,0.762499988079071,0.21759259700775146
,0.10724614730194793,0,0.8791091442108154,,images/CBS This Morning/11118_11359/00011147.jpg,4,3,images/CBS This Morning/11118_11359,-1.0,-1.0
0.9547708840903782,0.16214943191884745,1,0.9460100531578064,0.0036531780926982913,images/CBS This Morning/11118_11359/00011148.jpg,4,0,images/CBS This Morning/11118_11359,0.7619791626930237,0.21851852536201477
0.9750180778515725,0.15138729611802287,1,0.9335271716117859,0.01476589317316304,images/CBS This Morning/11118_11359/00011148.jpg,4,1,images/CBS This Morning/11118_11359,0.3114583194255829,0.18981482088565826
0.958519210730271,0.07875747074107223,1,0.7801850438117981,0.0032012411302319945,images/CBS This Morning/11118_11359/00011148.jpg,4,2,images/CBS This Morning/11118_11359,0.762499988079071,0.21944443881511688
,0.10724614730194793,0,0.8774542212486267,,images/CBS This Morning/11118_11359/00011148.jpg,4,3,images/CBS This Morning/11118_11359,-1.0,-1.0
0.9578146380535995,0.16214943191884745,1,0.943674623966217,0.003825142004606652,images/CBS This Morning/11118_11359/00011149.jpg,4,0,images/CBS This Morning/11118_11359,0.7619791626930237,0.21759259700775146
0.9756766678903981,0.15138729611802287,1,0.9379953742027283,0.01459066623899986,images/CBS This Morning/11118_11359/00011149.jpg,4,1,images/CBS This Morning/11118_11359,0.3114583194255829,0.18796296417713165
0.9562831195511501,0.07875747074107231,1,0.7777807712554932,0.0035201263144315205,images/CBS This Morning/11118_11359/00011149.jpg,4,2,images/CBS This Morning/11118_11359,0.762499988079071,0.2203703671693802
,0.10724614730194793,0,0.880600094795227,,images/CBS This Morning/11118_11359/00011149.jpg,4,3,images/CBS This Morning/11118_11359,-1.0,-1.0
0.9632183396559459,0.16214943191884743,1,0.9421333074569702,0.004959650618243014,images/CBS This Morning/11118_11359/00011150.jpg,4,0,images/CBS This Morning/11118_11359,0.760937511920929,0.2203703671693802
0.9710487378878394,0.15138729611802282,1,0.9447900056838989,0.015795538000735514,images/CBS This Morning/11118_11359/00011150.jpg,4,1,images/CBS This Morning/11118_11359,0.3125,0.18981482088565826
0.9563246522563013,0.07875747074107231,1,0.7787967324256897,0.004031044579221987,images/CBS This Morning/11118_11359/00011150.jpg,4,2,images/CBS This Morning/11118_11359,0.762499988079071,0.2212962955236435
,0.10724614730194797,0,0.8817945122718811,,images/CBS This Morning/11118_11359/00011150.jpg,4,3,images/CBS This Morning/11118_11359,-1.0,-1.0
0.9646564095718053,0.16214943191884745,1,0.9442977905273438,0.004959650618243014,images/CBS This Morning/11118_11359/00011151.jpg,4,0,images/CBS This Morning/11118_11359,0.760937511920929,0.2203703671693802
0.9775174567151339,0.15138729611802287,1,0.9439920783042908,0.015447927039677263,images/CBS This Morning/11118_11359/00011151.jpg,4,1,images/CBS This Morning/11118_11359,0.31197917461395264,0.19074073433876038
0.9539891792469972,0.0787574707410724,1,0.7712088823318481,0.004031044579221987,images/CBS This Morning/11118_11359/00011151.jpg,4,2,images/CBS This Morning/11118_11359,0.762499988079071,0.2212962955236435
,0.10724614730194793,0,0.8770661354064941,,images/CBS This Morning/11118_11359/00011151.jpg,4,3,images/CBS This Morning/11118_11359,-1.0,-1.0
0.9628133957807221,0.16214943191884745,1,0.9424983859062195,0.004959650618243014,images/CBS This Morning/11118_11359/00011152.jpg,4,0,images/CBS This Morning/11118_11359,0.760937511920929,0.2203703671693802
0.9778378518691572,0.15138729611802296,1,0.9413012862205505,0.01516688113838895,images/CBS This Morning/11118_11359/00011152.jpg,4,1,images/CBS This Morning/11118_11359,0.3114583194255829,0.19166666269302368
0.9546336778322895,0.0787574707410724,1,0.7679920792579651,0.004031044579221987,images/CBS This Morning/11118_11359/00011152.jpg,4,2,images/CBS This Morning/11118_11359,0.762499988079071,0.2212962955236435
,0.10724614730194797,0,0.875266432762146,,images/CBS This Morning/11118_11359/00011152.jpg,4,3,images/CBS This Morning/11118_11359,-1.0,-1.0
0.9518027789829678,0.16214943191884743,1,0.939380943775177,0.003825142004606652,images/CBS This Morning/11118_11359/00011153.jpg,4,0,images/CBS This Morning/11118_11359,0.7619791626930237,0.21759259700775146
0.977054663714878,0.15138729611802287,1,0.937525749206543,0.01476589317316304,images/CBS This Morning/11118_11359/00011153.jpg,4,1,images/CBS This Morning/11118_11359,0.3114583194255829,0.18981482088565826
0.954022553742208,0.07875747074107255,1,0.7689052820205688,0.004031044579221987,images/CBS This Morning/11118_11359/00011153.jpg,4,2,images/CBS This Morning/11118_11359,0.762499988079071,0.2212962955236435
,0.10724614730194797,0,0.8742961883544922,,images/CBS This Morning/11118_11359/00011153.jpg,4,3,images/CBS This Morning/11118_11359,-1.0,-1.0
0.9600440543336782,0.16214943191884743,1,0.942708432674408,0.003133573042706755,images/CBS This Morning/11118_11359/00011154.jpg,4,0,images/CBS This Morning/11118_11359,0.762499988079071,0.21851852536201477
0.9724845828373512,0.15138729611802296,1,0.9339941740036011,0.12851725852682813,images/CBS This Morning/11118_11359/00011154.jpg,4,1,images/CBS This Morning/11118_11359,0.3125,0.18888889253139496
0.9531140258170262,0.07875747074107246,1,0.7692523002624512,0.0032012411302319945,images/CBS This Morning/11118_11359/00011154.jpg,4,2,images/CBS This Morning/11118_11359,0.762499988079071,0.21944443881511688
,0.10724614730194801,0,0.8758082389831543,,images/CBS This Morning/11118_11359/00011154.jpg,4,3,images/CBS This Morning/11118_11359,-1.0,-1.0
0.963212406412353,0.16214943191884743,1,0.9456209540367126,0.003133573042706755,images/CBS This Morning/11118_11359/00011155.jpg,4,0,images/CBS This Morning/11118_11359,0.762499988079071,0.21851852536201477
0.9778905094060452,0.15138729611802296,1,0.9261707067489624,0.12772433804711386,images/CBS This Morning/11118_11359/00011155.jpg,4,1,images/CBS This Morning/11118_11359,0.3114583194255829,0.18796296417713165
0.9514579091991234,0.07875747074107246,1,0.7659994959831238,0.002695186965017368,images/CBS This Morning/11118_11359/00011155.jpg,4,2,images/CBS This Morning/11118_11359,0.7630208134651184,0.21944443881511688
,0.107246147301948,0,0.8798031210899353,,images/CBS This Morning/11118_11359/00011155.jpg,4,3,images/CBS This Morning/11118_11359,-1.0,-1.0
0.9624848424167585,0.1621494319188474,1,0.9464672207832336,0.003332458730789316,images/CBS This Morning/11118_11359/00011156.jpg,4,0,images/CBS This Morning/11118_11359,0.762499988079071,0.21759259700775146
0.9768937244824172,0.15138729611802304,1,0.924638569355011,0.12721893141163756,images/CBS This Morning/11118_11359/00011156.jpg,4,1,images/CBS This Morning/11118_11359,0.3109374940395355,0.18796296417713165
