dataset,model_label,path,person_index,people_count,crowd_bin,head_size,head_size_bin,inout,target_x,target_y,target_distance,target_distance_bin,target_cluster,num_target_clusters,target_separation,target_separation_bin,pred_x,pred_y,auc,l2,avg_l2,min_l2,inout_score,target_confusion,association_margin
vat,baseline_v0_448_exploratory,images/CBS This Morning/11118_11359/00011123.jpg,2,4,4,0.07875747074107224,small,1,0.7739583333333333,0.22685185185185186,0.20958791354330897,near,0,2,0.4607700867058865,far,0.765625,0.21875,0.9695402107043131,0.011622583528364053,,,0.804316520690918,0.0,0.43992963075398245
vat,baseline_v0_448_exploratory,images/CBS This Morning/11118_11359/00011123.jpg,3,4,4,0.10724614730194797,medium,1,0.7744791666666667,0.22777777777777777,0.47775935998114893,medium,0,2,0.4607700867058865,far,0.546875,0.1875,0.9450663225385383,0.23114055478592208,,,0.9066595435142517,0.0,0.0012616885053491622
vat,baseline_v0_448_exploratory,images/CBS This Morning/11118_11359/00011124.jpg,0,4,4,0.16214943191884737,large,1,0.7739583333333333,0.22685185185185186,0.6025680037536719,far,0,2,0.45967681186092146,far,0.546875,0.1875,0.8923650279789518,0.23046780365584224,,,0.962295413017273,0.0,0.0011930958153432702
vat,baseline_v0_448_exploratory,images/CBS This Morning/11118_11359/00011124.jpg,1,4,4,0.14926517541808806,medium,1,0.315625,0.18611111111111112,0.4975451977539219,medium,1,2,0.45967681186092146,far,0.546875,0.1875,0.8497139064104988,0.23125417079989213,,,0.9758239388465881,1.0,-0.0011930958153432702
vat,baseline_v0_448_exploratory,images/CBS This Morning/11118_11359/00011124.jpg,2,4,4,0.07875747074107224,small,1,0.7729166666666667,0.22777777777777777,0.2086244590294358,near,0,2,0.45967681186092146,far,0.765625,0.234375,0.9702410751037391,0.00983319601285162,,,0.7989550232887268,0.0,0.4421536431720495
vat,baseline_v0_448_exploratory,images/CBS This Morning/11118_11359/00011124.jpg,3,4,4,0.10724614730194797,medium,1,0.7734375,0.22777777777777777,0.4767203085430437,medium,0,2,0.45967681186092146,far,0.546875,0.1875,0.9448089680976909,0.2301148969296991,,,0.9098934531211853,0.0,0.0011930958153432702
vat,baseline_v0_448_exploratory,images/CBS This Morning/11118_11359/00011125.jpg,0,4,4,0.16214943191884737,large,1,0.7734375,0.22777777777777777,0.6021326371899834,far,0,2,0.46126077411385324,far,0.546875,0.1875,0.885563305854999,0.2301148969296991,,,0.9640204310417175,0.0,0.003735344839600363
vat,baseline_v0_448_exploratory,images/CBS This Morning/11118_11359/00011125.jpg,1,4,4,0.14926517541808806,medium,1,0.31354166666666666,0.18611111111111112,0.4992922481442381,medium,1,2,0.46126077411385324,far,0.546875,0.1875,0.8458750978058123,0.23333746689460338,,,0.971045196056366,1.0,-0.003735344839600363
vat,baseline_v0_448_exploratory,images/CBS This Morning/11118_11359/00011125.jpg,2,4,4,0.07875747074107232,small,1,0.7723958333333333,0.22777777777777777,0.20806101597152105,near,0,2,0.46126077411385324,far,0.765625,0.234375,0.9705814949548888,0.009453439854209676,,,0.7989352941513062,0.0,0.44481913626804276
vat,baseline_v0_448_exploratory,images/CBS This Morning/11118_11359/00011125.jpg,3,4,4,0.10724614730194797,medium,1,0.7729166666666667,0.22777777777777777,0.47620078710912167,medium,0,2,0.46126077411385324,far,0.546875,0.203125,0.9419350532323199,0.22738204529294953,,,0.9091615080833435,0.0,0.006570763751028191
vat,baseline_v0_448_exploratory,images/CBS This Morning/11118_11359/00011126.jpg,0,4,4,0.16214943191884737,large,1,0.7723958333333333,0.22777777777777777,0.6012330543272928,far,0,2,0.4602233757161358,far,0.546875,0.1875,0.877265664690155,0.22908938353855932,,,0.9665518999099731,0.0,0.0037272592698869844
vat,baseline_v0_448_exploratory,images/CBS This Morning/11118_11359/00011126.jpg,1,4,4,0.14926517541808806,medium,1,0.3140625,0.18611111111111112,0.4984423274911751,medium,1,2,0.4602233757161358,far,0.546875,0.1875,0.8527383773320428,0.2328166428084463,,,0.9709904789924622,1.0,-0.0037272592698869844
vat,baseline_v0_448_exploratory,images/CBS This Morning/11118_11359/00011126.jpg,2,4,4,0.07875747074107232,small,1,0.7723958333333333,0.22777777777777777,0.20801406354701962,near,0,2,0.4602233757161358,far,0.765625,0.203125,0.9700630777959482,0.025565673004798263,,,0.7887122631072998,0.0,0.42631723641021096
vat,baseline_v0_448_exploratory,images/CBS This Morning/11118_11359/00011126.jpg,3,4,4,0.10724614730194797,medium,1,0.7723958333333333,0.22777777777777777,0.4757284973860491,medium,0,2,0.4602233757161358,far,0.546875,0.1875,0.9421130505401106,0.22908938353855932,,,0.9069271087646484,0.0,0.0037272592698869844
vat,baseline_v0_448_exploratory,images/CBS This Morning/11118_11359/00011127.jpg,0,4,4,0.1621494319188474,large,1,0.7723958333333333,0.22777777777777777,0.6014224401835885,far,0,2,0.45884020793709107,far,0.546875,0.1875,0.8845316631252618,0.22908938353855932,,,0.9650577306747437,0.0,0.003027416580113268
vat,baseline_v0_448_exploratory,images/CBS This Morning/11118_11359/00011127.jpg,1,4,4,0.1492651754180883,medium,1,0.3151041666666667,0.18611111111111112,0.4970730278253027,medium,1,2,0.45884020793709107,far,0.546875,0.1875,0.8723447807851907,0.23177499476080987,,,0.9538365602493286,1.0,-0.003027416580113268
vat,baseline_v0_448_exploratory,images/CBS This Morning/11118_11359/00011127.jpg,2,4,4,0.07875747074107248,small,1,0.771875,0.22777777777777777,0.20749759875727586,near,0,2,0.45884020793709107,far,0.765625,0.203125,0.9707194428684265,0.025432694551708306,,,0.7910469174385071,0.0,0.4253660683117088
vat,baseline_v0_448_exploratory,images/CBS This Morning/11118_11359/00011127.jpg,3,4,4,0.10724614730194793,medium,1,0.771875,0.22777777777777777,0.47525621004131313,medium,0,2,0.45884020793709107,far,0.546875,0.1875,0.9446947531585251,0.2285766816250425,,,0.9074392318725586,0.0,0.003027416580113268
vat,baseline_v0_448_exploratory,images/CBS This Morning/11118_11359/00011128.jpg,0,4,4,0.16214943191884737,large,1,0.771875,0.22685185185185186,0.6011002858461777,far,0,2,0.4597327186751107,far,0.546875,0.1875,0.8884490872075559,0.22841534152541085,,,0.9636451601982117,0.0,0.005585684649533018
vat,baseline_v0_448_exploratory,images/CBS This Morning/11118_11359/00011128.jpg,1,4,4,0.1492651754180882,medium,1,0.31354166666666666,0.18333333333333332,0.49856203143128586,medium,1,2,0.4597327186751107,far,0.546875,0.1875,0.8912050788565157,0.23337053274900746,,,0.9502112865447998,1.0,-0.005585684649533018
vat,baseline_v0_448_exploratory,images/CBS This Morning/11118_11359/00011128.jpg,2,4,4,0.0787574707410724,small,1,0.7708333333333334,0.22685185185185186,0.20634635566161275,near,0,2,0.4597327186751107,far,0.765625,0.21875,0.9698398395057609,0.009631549176558613,,,0.7920743227005005,0.0,0.44338878757650246
vat,baseline_v0_448_exploratory,images/CBS This Morning/11118_11359/00011128.jpg,3,4,4,0.10724614730194793,medium,1,0.7708333333333334,0.22777777777777777,0.474264414390461,medium,0,2,0.4597327186751107,far,0.75,0.21875,0.946321945213912,0.022705253783710886,,,0.902373731136322,0.0,0.4151036255158264
vat,baseline_v0_448_exploratory,images/CBS This Morning/11118_11359/00011129.jpg,0,4,4,0.16214943191884737,large,1,0.7703125,0.22685185185185186,0.5997746055136338,far,0,2,0.4594762283783847,far,0.546875,0.1875,0.8887294329673263,0.2268763642392483,,,0.9625956416130066,0.0,0.007619950320508606
vat,baseline_v0_448_exploratory,images/CBS This Morning/11118_11359/00011129.jpg,1,4,4,0.1492651754180882,medium,1,0.3125,0.18611111111111112,0.49910337619476375,medium,1,2,0.4594762283783847,far,0.546875,0.1875,0.9089032028390569,0.2343791151902099,,,0.9522240161895752,1.0,-0.007619950320508606
vat,baseline_v0_448_exploratory,images/CBS This Morning/11118_11359/00011129.jpg,2,4,4,0.0787574707410724,small,1,0.7697916666666667,0.22685185185185186,0.20531298534498044,near,0,2,0.4594762283783847,far,0.765625,0.203125,0.9677973203988622,0.024089927561344742,,,0.7915061116218567,0.0,0.4289886279481437
vat,baseline_v0_448_exploratory,images/CBS This Morning/11118_11359/00011129.jpg,3,4,4,0.10724614730194793,medium,1,0.7703125,0.22777777777777777,0.47379213446379864,medium,0,2,0.4594762283783847,far,0.765625,0.203125,0.945076705714826,0.025094463700396013,,,0.8986499309539795,0.0,0.4289886279481437
vat,baseline_v0_448_exploratory,images/CBS This Morning/11118_11359/00011130.jpg,0,4,4,0.16214943191884737,large,1,0.7697916666666667,0.22407407407407406,0.5995269979572406,far,0,2,0.4571461550869611,far,0.546875,0.1875,0.8901059454809079,0.22589710748956843,,,0.9604476094245911,0.0,0.0058678196349785106
vat,baseline_v0_448_exploratory,images/CBS This Morning/11118_11359/00011130.jpg,1,4,4,0.1492651754180883,medium,1,0.3145833333333333,0.18611111111111112,0.49674251036469064,medium,1,2,0.4571461550869611,far,0.546875,0.1875,0.9196000993818302,0.23229581876375532,,,0.9529165029525757,1.0,-0.0058678196349785106
vat,baseline_v0_448_exploratory,images/CBS This Morning/11118_11359/00011130.jpg,2,4,4,0.0787574707410724,small,1,0.7697916666666667,0.22685185185185186,0.20531298534498044,near,0,2,0.4571461550869611,far,0.765625,0.21875,0.9663800168355787,0.009110494747293717,,,0.7944941520690918,0.0,0.44356907393049577
vat,baseline_v0_448_exploratory,images/CBS This Morning/11118_11359/00011130.jpg,3,4,4,0.10724614730194793,medium,1,0.7703125,0.22777777777777777,0.4738393623482409,medium,0,2,0.4571461550869611,far,0.765625,0.203125,0.9433249155439858,0.025094463700396013,,,0.8944919109344482,0.0,0.42784882975616373
vat,baseline_v0_448_exploratory,images/CBS This Morning/11118_11359/00011131.jpg,0,4,4,0.1621494319188474,large,1,0.7697916666666667,0.22407407407407406,0.5998110549988809,far,0,2,0.4573798397276646,far,0.546875,0.1875,0.9132270541074732,0.22589710748956843,,,0.9556301832199097,0.0,0.008712929974993705
vat,baseline_v0_448_exploratory,images/CBS This Morning/11118_11359/00011131.jpg,1,4,4,0.14926517541808837,medium,1,0.31302083333333336,0.18796296296296297,0.4978830747719792,medium,1,2,0.4573798397276646,far,0.546875,0.1875,0.9359706601104325,0.23385462493195677,,,0.9522217512130737,1.0,-0.008712929974993705
vat,baseline_v0_448_exploratory,images/CBS This Morning/11118_11359/00011131.jpg,2,4,4,0.07875747074107232,small,1,0.7682291666666666,0.22407407407407406,0.2034283148283835,near,0,2,0.4573798397276646,far,0.765625,0.21875,0.9636692661690157,0.005926841382558268,,,0.7870926260948181,0.0,0.44685442725283914
vat,baseline_v0_448_exploratory,images/CBS This Morning/11118_11359/00011131.jpg,3,4,4,0.10724614730194793,medium,1,0.76875,0.22592592592592592,0.4722464299388686,medium,0,2,0.4573798397276646,far,0.765625,0.203125,0.9424838782646745,0.023014079344600362,,,0.8892892003059387,0.0,0.43104089244320276
vat,baseline_v0_448_exploratory,images/CBS This Morning/11118_11359/00011132.jpg,0,4,4,0.1621494319188474,large,1,0.76875,0.22314814814814815,0.5991159382119966,far,0,2,0.4559532509701091,far,0.75,0.203125,0.9205805678855773,0.02743153225327908,,,0.955262303352356,0.0,0.40983966582620274
vat,baseline_v0_448_exploratory,images/CBS This Morning/11118_11359/00011132.jpg,1,4,4,0.1494602739055461,medium,1,0.31354166666666666,0.18888888888888888,0.4964513220053007,medium,1,2,0.4559532509701091,far,0.546875,0.1875,0.9449357911794918,0.23333746689460338,,,0.9477047920227051,1.0,-0.009180049445984051
vat,baseline_v0_448_exploratory,images/CBS This Morning/11118_11359/00011132.jpg,2,4,4,0.07875747074107224,small,1,0.7677083333333333,0.2222222222222222,0.20270796205782507,near,0,2,0.4559532509701091,far,0.765625,0.21875,0.962210429900581,0.004049272149198111,,,0.7843085527420044,0.0,0.4482201841065322
vat,baseline_v0_448_exploratory,images/CBS This Morning/11118_11359/00011132.jpg,3,4,4,0.10724614730194793,medium,1,0.7682291666666666,0.22314814814814815,0.4716413448903099,medium,0,2,0.4559532509701091,far,0.765625,0.203125,0.9430163868771485,0.020191784116082124,,,0.8902586102485657,0.0,0.4324216658019172
vat,baseline_v0_448_exploratory,images/CBS This Morning/11118_11359/00011133.jpg,0,4,4,0.16214943191884743,large,1,0.7682291666666666,0.21944444444444444,0.5990010028939038,far,0,2,0.4552378246535947,far,0.546875,0.1875,0.9138537529619865,0.2236472996294805,,,0.9548757076263428,0.0,0.00929684561038091
vat,baseline_v0_448_exploratory,images/CBS This Morning/11118_11359/00011133.jpg,1,4,4,0.1496549316306392,medium,1,0.3140625,0.18611111111111112,0.49528882228593296,medium,1,2,0.4552378246535947,far,0.296875,0.1875,0.9440020469690396,0.01724352541088045,,,0.9309919476509094,0.0,0.4550396285521231
vat,baseline_v0_448_exploratory,images/CBS This Morning/11118_11359/00011133.jpg,2,4,4,0.07875747074107232,small,1,0.7677083333333333,0.21944444444444444,0.20248213011406782,near,0,2,0.4552378246535947,far,0.765625,0.21875,0.9569265056532686,0.0021960261528947,,,0.7704377174377441,0.0,0.45011112378496065
vat,baseline_v0_448_exploratory,images/CBS This Morning/11118_11359/00011133.jpg,3,4,4,0.10724614730194797,medium,1,0.7682291666666666,0.22037037037037038,0.471572265124411,medium,0,2,0.4552378246535947,far,0.765625,0.203125,0.9451137884872824,0.017440885391488196,,,0.8842053413391113,0.0,0.43507812264779855
vat,baseline_v0_448_exploratory,images/CBS This Morning/11118_11359/00011134.jpg,0,4,4,0.16214943191884743,large,1,0.7682291666666666,0.21666666666666667,0.599403158292821,far,0,2,0.4554586649850084,far,0.546875,0.1875,0.9204722861900047,0.2232674663831228,,,0.9536831974983215,0.0,0.01015690790845139
vat,baseline_v0_448_exploratory,images/CBS This Morning/11118_11359/00011134.jpg,1,4,4,0.14984915031105114,medium,1,0.31354166666666666,0.18796296296296297,0.49501332053778313,medium,1,2,0.4554586649850084,far,0.296875,0.1875,0.9553471503743506,0.016673095467934353,,,0.9292464852333069,0.0,0.45544786323652187
vat,baseline_v0_448_exploratory,images/CBS This Morning/11118_11359/00011134.jpg,2,4,4,0.07875747074107232,small,1,0.7677083333333333,0.21666666666666667,0.2022942034066903,near,0,2,0.4554586649850084,far,0.765625,0.203125,0.9504448078556145,0.013700985872881159,,,0.7767056226730347,0.0,0.4379714620438342
vat,baseline_v0_448_exploratory,images/CBS This Morning/11118_11359/00011134.jpg,3,4,4,0.10724614730194793,medium,1,0.7682291666666666,0.21851851851851853,0.47156683080094675,medium,0,2,0.4554586649850084,far,0.765625,0.203125,0.9465281254287695,0.01561224187641706,,,0.8822751641273499,0.0,0.4379714620438342
vat,baseline_v0_448_exploratory,images/CBS This Morning/11118_11359/00011135.jpg,0,4,4,0.16214943191884743,large,1,0.7677083333333333,0.21481481481481482,0.5992682045024628,far,0,2,0.45495890962224145,far,0.75,0.203125,0.924552874471107,0.0212187850700531,,,0.9502329230308533,0.0,0.41518835513488167
vat,baseline_v0_448_exploratory,images/CBS This Morning/11118_11359/00011135.jpg,1,4,4,0.15004293165170726,medium,1,0.31354166666666666,0.18611111111111112,0.49454472874869904,medium,1,2,0.45495890962224145,far,0.296875,0.1875,0.9544638387344392,0.016724436914989295,,,0.9277196526527405,0.0,0.4547817810290429
vat,baseline_v0_448_exploratory,images/CBS This Morning/11118_11359/00011135.jpg,2,4,4,0.07875747074107224,small,1,0.7671875,0.21666666666666667,0.20182873999545084,near,0,2,0.45495890962224145,far,0.765625,0.203125,0.9517078470854794,0.013631512841981677,,,0.7853572368621826,0.0,0.4396439086267992
vat,baseline_v0_448_exploratory,images/CBS This Morning/11118_11359/00011135.jpg,3,4,4,0.10724614730194793,medium,1,0.7677083333333333,0.21574074074074073,0.47100477445995004,medium,0,2,0.45495890962224145,far,0.765625,0.203125,0.94719116540029,0.012786602059005484,,,0.8785926103591919,0.0,0.4396439086267992
vat,baseline_v0_448_exploratory,images/CBS This Morning/11118_11359/00011136.jpg,0,4,4,0.16214943191884743,large,1,0.7666666666666667,0.21388888888888888,0.5986350025626963,far,0,2,0.45317277194843175,far,0.75,0.203125,0.9417236814293184,0.019840339759946778,,,0.9408628344535828,0.0,0.41500655637284883
vat,baseline_v0_448_exploratory,images/CBS This Morning/11118_11359/00011136.jpg,1,4,4,0.15023627734490771,medium,1,0.3145833333333333,0.18888888888888888,0.49287602958261906,medium,1,2,0.45317277194843175,far,0.296875,0.1875,0.9638925044592034,0.01776271605892869,,,0.9331618547439575,0.0,0.4531689923171868
vat,baseline_v0_448_exploratory,images/CBS This Morning/11118_11359/00011136.jpg,2,4,4,0.07875747074107232,small,1,0.7671875,0.21666666666666667,0.20188255861388243,near,0,2,0.45317277194843175,far,0.765625,0.203125,0.9521661901530407,0.013631512841981677,,,0.7944837808609009,0.0,0.4394942421563003
vat,baseline_v0_448_exploratory,images/CBS This Morning/11118_11359/00011136.jpg,3,4,4,0.1072461473019479,medium,1,0.7671875,0.21388888888888888,0.4704497956447803,medium,0,2,0.45317277194843175,far,0.765625,0.203125,0.9505308398877135,0.010876704935886857,,,0.8767791390419006,0.0,0.4394942421563003
vat,baseline_v0_448_exploratory,images/CBS This Morning/11118_11359/00011137.jpg,0,4,4,0.16214943191884743,large,1,0.7661458333333333,0.21296296296296297,0.5985682922970244,far,0,2,0.4533818188619588,far,0.75,0.203125,0.941599824969314,0.018906968273322083,,,0.9444128274917603,0.0,0.417519348616897
vat,baseline_v0_448_exploratory,images/CBS This Morning/11118_11359/00011137.jpg,1,4,4,0.1504291890704573,medium,1,0.31354166666666666,0.18703703703703703,0.4936347311347054,medium,1,2,0.4533818188619588,far,0.296875,0.1875,0.9616400968602017,0.016673095467934353,,,0.9415571689605713,0.0,0.4533218984377821
vat,baseline_v0_448_exploratory,images/CBS This Morning/11118_11359/00011137.jpg,2,4,4,0.07875747074107226,small,1,0.765625,0.21388888888888888,0.20017629799491074,near,0,2,0.4533818188619588,far,0.765625,0.203125,0.9555066062959131,0.010763888888888878,,,0.8016257882118225,0.0,0.44190128645954735
vat,baseline_v0_448_exploratory,images/CBS This Morning/11118_11359/00011137.jpg,3,4,4,0.10724614730194793,medium,1,0.7666666666666667,0.21388888888888888,0.469929429343854,medium,0,2,0.4533818188619588,far,0.765625,0.203125,0.9551157538742228,0.010814174654442659,,,0.8884255290031433,0.0,0.44190128645954735
vat,baseline_v0_448_exploratory,images/CBS This Morning/11118_11359/00011138.jpg,0,4,4,0.16214943191884743,large,1,0.7661458333333333,0.2101851851851852,0.599138770683553,far,0,2,0.4552921519850149,far,0.75,0.203125,0.9468863450106983,0.017621979141880895,,,0.9486677646636963,0.0,0.42065180957387033
vat,baseline_v0_448_exploratory,images/CBS This Morning/11118_11359/00011138.jpg,1,4,4,0.1506216684957947,medium,1,0.31145833333333334,0.18796296296296297,0.49526843063108605,medium,1,2,0.4552921519850149,far,0.296875,0.1875,0.9764554061119826,0.014590680101221692,,,0.9428302645683289,0.0,0.4552893786425777
vat,baseline_v0_448_exploratory,images/CBS This Morning/11118_11359/00011138.jpg,2,4,4,0.07875747074107224,small,1,0.765625,0.21203703703703702,0.20006737249516285,near,0,2,0.4552921519850149,far,0.765625,0.203125,0.955054196471945,0.008912037037037024,,,0.7895662784576416,0.0,0.44610859445358764
vat,baseline_v0_448_exploratory,images/CBS This Morning/11118_11359/00011138.jpg,3,4,4,0.1072461473019479,medium,1,0.7666666666666667,0.21203703703703702,0.4696653690358102,medium,0,2,0.4552921519850149,far,0.765625,0.203125,0.9589241546054948,0.008972707149682542,,,0.8886881470680237,0.0,0.44610859445358764
vat,baseline_v0_448_exploratory,images/CBS This Morning/11118_11359/00011139.jpg,0,4,4,0.1621494319188474,large,1,0.7661458333333333,0.20925925925925926,0.5996920680981364,far,0,2,0.45319572862805796,far,0.75,0.203125,0.9565219326057695,0.017271857765960928,,,0.9373588562011719,0.0,0.4187086722360624
vat,baseline_v0_448_exploratory,images/CBS This Morning/11118_11359/00011139.jpg,1,4,4,0.15081371727611828,medium,1,0.31354166666666666,0.18796296296296297,0.4925359297183981,medium,1,2,0.45319572862805796,far,0.296875,0.1875,0.9708173413877114,0.016673095467934353,,,0.9426304697990417,0.0,0.45319135262881444
vat,baseline_v0_448_exploratory,images/CBS This Morning/11118_11359/00011139.jpg,2,4,4,0.07875747074107223,small,1,0.765625,0.21203703703703702,0.20007220662437727,near,0,2,0.45319572862805796,far,0.765625,0.203125,0.9567310794424234,0.008912037037037024,,,0.7937458753585815,0.0,0.44433443840042686
vat,baseline_v0_448_exploratory,images/CBS This Morning/11118_11359/00011139.jpg,3,4,4,0.10724614730194797,medium,1,0.7666666666666667,0.21203703703703702,0.46947611515714033,medium,0,2,0.45319572862805796,far,0.765625,0.203125,0.960640345314777,0.008972707149682542,,,0.8878880143165588,0.0,0.44433443840042686
vat,baseline_v0_448_exploratory,images/CBS This Morning/11118_11359/00011140.jpg,0,4,4,0.1621494319188474,large,1,0.7661458333333333,0.20925925925925926,0.6001618443799289,far,0,2,0.4557062200278275,far,0.75,0.203125,0.9542791665276064,0.017271857765960928,,,0.9362951517105103,0.0,0.4216712552310353
vat,baseline_v0_448_exploratory,images/CBS This Morning/11118_11359/00011140.jpg,1,4,4,0.15100533705451294,medium,1,0.3109375,0.18888888888888888,0.4943113763154995,medium,1,2,0.4557062200278275,far,0.296875,0.1875,0.9749780284573195,0.014130920656336527,,,0.9446322321891785,0.0,0.4556879089410384
vat,baseline_v0_448_exploratory,images/CBS This Morning/11118_11359/00011140.jpg,2,4,4,0.07875747074107223,small,1,0.765625,0.20925925925925926,0.1999350348964588,near,0,2,0.4557062200278275,far,0.765625,0.203125,0.9602583927584761,0.006134259259259256,,,0.8082785606384277,0.0,0.4478309391246556
vat,baseline_v0_448_exploratory,images/CBS This Morning/11118_11359/00011140.jpg,3,4,4,0.10724614730194797,medium,1,0.7666666666666667,0.21203703703703702,0.46928686139147974,medium,0,2,0.4557062200278275,far,0.765625,0.203125,0.9612811356228237,0.008972707149682542,,,0.892863392829895,0.0,0.4478309391246556
vat,baseline_v0_448_exploratory,images/CBS This Morning/11118_11359/00011141.jpg,0,4,4,0.16214943191884745,large,1,0.7666666666666667,0.20925925925925926,0.6011993797702585,far,0,2,0.456067665293214,far,0.75,0.203125,0.9544237893401862,0.017759699165176966,,,0.9337888360023499,0.0,0.42164766851288155
vat,baseline_v0_448_exploratory,images/CBS This Morning/11118_11359/00011141.jpg,1,4,4,0.15119652946207263,medium,1,0.3109375,0.18518518518518517,0.49381359046278467,medium,1,2,0.456067665293214,far,0.296875,0.1875,0.9694675284702985,0.01425174634481282,,,0.9400185346603394,0.0,0.4557404919385861
vat,baseline_v0_448_exploratory,images/CBS This Morning/11118_11359/00011141.jpg,2,4,4,0.07875747074107223,small,1,0.765625,0.20925925925925926,0.1999387736480849,near,0,2,0.456067665293214,far,0.765625,0.203125,0.962963210181446,0.006134259259259256,,,0.8126943111419678,0.0,0.4479470164450268
vat,baseline_v0_448_exploratory,images/CBS This Morning/11118_11359/00011141.jpg,3,4,4,0.10724614730194797,medium,1,0.7666666666666667,0.21203703703703702,0.4690502943435313,medium,0,2,0.456067665293214,far,0.765625,0.203125,0.9619871916103936,0.008972707149682542,,,0.894454836845398,0.0,0.4479470164450268
vat,baseline_v0_448_exploratory,images/CBS This Morning/11118_11359/00011142.jpg,0,4,4,0.1621494319188474,large,1,0.765625,0.2111111111111111,0.600605829778254,far,0,2,0.45667920196219236,far,0.75,0.203125,0.9589211879836983,0.017547609400685105,,,0.9370414614677429,0.0,0.42236762953444973
vat,baseline_v0_448_exploratory,images/CBS This Morning/11118_11359/00011142.jpg,1,4,4,0.15138729611802282,medium,1,0.3098958333333333,0.18796296296296297,0.4937817415551898,medium,1,2,0.45667920196219236,far,0.296875,0.1875,0.9751411926561278,0.01302906118642166,,,0.9368531107902527,0.0,0.45667761162579223
vat,baseline_v0_448_exploratory,images/CBS This Morning/11118_11359/00011142.jpg,2,4,4,0.07875747074107223,small,1,0.765625,0.2111111111111111,0.20003452211311396,near,0,2,0.45667920196219236,far,0.765625,0.203125,0.9635320599109272,0.00798611111111111,,,0.8046059012413025,0.0,0.44767929884638985
vat,baseline_v0_448_exploratory,images/CBS This Morning/11118_11359/00011142.jpg,3,4,4,0.10724614730194797,medium,1,0.7666666666666667,0.21203703703703702,0.4687664141197335,medium,0,2,0.45667920196219236,far,0.765625,0.203125,0.9641068428840014,0.008972707149682542,,,0.8983022570610046,0.0,0.44767929884638985
