head_size,own_target_rank,ownership_correct,ownership_margin,path,people_count,query_index,sequence_id,target_cluster
0.16214943191884737,1,1.0,3.940974712371826,images/CBS This Morning/11118_11359/00011130.jpg,4,0,images/CBS This Morning/11118_11359,0
0.1492651754180883,1,1.0,2.6497998237609863,images/CBS This Morning/11118_11359/00011130.jpg,4,1,images/CBS This Morning/11118_11359,1
0.0787574707410724,1,1.0,4.547800540924072,images/CBS This Morning/11118_11359/00011130.jpg,4,2,images/CBS This Morning/11118_11359,0
0.10724614730194793,1,1.0,4.535182476043701,images/CBS This Morning/11118_11359/00011130.jpg,4,3,images/CBS This Morning/11118_11359,0
0.1621494319188474,1,1.0,4.062038421630859,images/CBS This Morning/11118_11359/00011131.jpg,4,0,images/CBS This Morning/11118_11359,0
0.14926517541808837,1,1.0,3.3118317127227783,images/CBS This Morning/11118_11359/00011131.jpg,4,1,images/CBS This Morning/11118_11359,1
0.07875747074107232,1,1.0,4.753485202789307,images/CBS This Morning/11118_11359/00011131.jpg,4,2,images/CBS This Morning/11118_11359,0
0.10724614730194793,1,1.0,4.776515483856201,images/CBS This Morning/11118_11359/00011131.jpg,4,3,images/CBS This Morning/11118_11359,0
0.1621494319188474,1,1.0,4.165316104888916,images/CBS This Morning/11118_11359/00011132.jpg,4,0,images/CBS This Morning/11118_11359,0
0.1494602739055461,1,1.0,3.734683036804199,images/CBS This Morning/11118_11359/00011132.jpg,4,1,images/CBS This Morning/11118_11359,1
0.07875747074107224,1,1.0,4.793191432952881,images/CBS This Morning/11118_11359/00011132.jpg,4,2,images/CBS This Morning/11118_11359,0
0.10724614730194793,1,1.0,4.842324733734131,images/CBS This Morning/11118_11359/00011132.jpg,4,3,images/CBS This Morning/11118_11359,0
0.16214943191884743,1,1.0,4.1633100509643555,images/CBS This Morning/11118_11359/00011133.jpg,4,0,images/CBS This Morning/11118_11359,0
0.1496549316306392,1,1.0,4.574091911315918,images/CBS This Morning/11118_11359/00011133.jpg,4,1,images/CBS This Morning/11118_11359,1
0.07875747074107232,1,1.0,4.457223892211914,images/CBS This Morning/11118_11359/00011133.jpg,4,2,images/CBS This Morning/11118_11359,0
0.10724614730194797,1,1.0,4.853756427764893,images/CBS This Morning/11118_11359/00011133.jpg,4,3,images/CBS This Morning/11118_11359,0
0.16214943191884743,1,1.0,4.149021625518799,images/CBS This Morning/11118_11359/00011134.jpg,4,0,images/CBS This Morning/11118_11359,0
0.14984915031105114,1,1.0,4.991370677947998,images/CBS This Morning/11118_11359/00011134.jpg,4,1,images/CBS This Morning/11118_11359,1
0.07875747074107232,1,1.0,4.460040092468262,images/CBS This Morning/11118_11359/00011134.jpg,4,2,images/CBS This Morning/11118_11359,0
0.10724614730194793,1,1.0,5.011504650115967,images/CBS This Morning/11118_11359/00011134.jpg,4,3,images/CBS This Morning/11118_11359,0
0.16214943191884743,1,1.0,4.135200500488281,images/CBS This Morning/11118_11359/00011135.jpg,4,0,images/CBS This Morning/11118_11359,0
0.15004293165170726,1,1.0,5.347990036010742,images/CBS This Morning/11118_11359/00011135.jpg,4,1,images/CBS This Morning/11118_11359,1
0.07875747074107224,1,1.0,4.224321365356445,images/CBS This Morning/11118_11359/00011135.jpg,4,2,images/CBS This Morning/11118_11359,0
0.10724614730194793,1,1.0,5.042797088623047,images/CBS This Morning/11118_11359/00011135.jpg,4,3,images/CBS This Morning/11118_11359,0
0.16214943191884743,1,1.0,4.216332912445068,images/CBS This Morning/11118_11359/00011136.jpg,4,0,images/CBS This Morning/11118_11359,0
0.15023627734490771,1,1.0,5.122213363647461,images/CBS This Morning/11118_11359/00011136.jpg,4,1,images/CBS This Morning/11118_11359,1
0.07875747074107232,1,1.0,4.1521477699279785,images/CBS This Morning/11118_11359/00011136.jpg,4,2,images/CBS This Morning/11118_11359,0
0.1072461473019479,1,1.0,4.919668674468994,images/CBS This Morning/11118_11359/00011136.jpg,4,3,images/CBS This Morning/11118_11359,0
0.16214943191884743,1,1.0,4.151991367340088,images/CBS This Morning/11118_11359/00011137.jpg,4,0,images/CBS This Morning/11118_11359,0
0.1504291890704573,1,1.0,5.0870561599731445,images/CBS This Morning/11118_11359/00011137.jpg,4,1,images/CBS This Morning/11118_11359,1
0.07875747074107226,1,1.0,4.125770092010498,images/CBS This Morning/11118_11359/00011137.jpg,4,2,images/CBS This Morning/11118_11359,0
0.10724614730194793,1,1.0,4.928379058837891,images/CBS This Morning/11118_11359/00011137.jpg,4,3,images/CBS This Morning/11118_11359,0
0.16214943191884743,1,1.0,3.972928047180176,images/CBS This Morning/11118_11359/00011138.jpg,4,0,images/CBS This Morning/11118_11359,0
0.1506216684957947,1,1.0,5.765007495880127,images/CBS This Morning/11118_11359/00011138.jpg,4,1,images/CBS This Morning/11118_11359,1
0.07875747074107224,1,1.0,4.033326625823975,images/CBS This Morning/11118_11359/00011138.jpg,4,2,images/CBS This Morning/11118_11359,0
0.1072461473019479,1,1.0,4.9360737800598145,images/CBS This Morning/11118_11359/00011138.jpg,4,3,images/CBS This Morning/11118_11359,0
0.1621494319188474,1,1.0,3.9333651065826416,images/CBS This Morning/11118_11359/00011139.jpg,4,0,images/CBS This Morning/11118_11359,0
0.15081371727611828,1,1.0,5.485142707824707,images/CBS This Morning/11118_11359/00011139.jpg,4,1,images/CBS This Morning/11118_11359,1
0.07875747074107223,1,1.0,4.245789527893066,images/CBS This Morning/11118_11359/00011139.jpg,4,2,images/CBS This Morning/11118_11359,0
0.10724614730194797,1,1.0,4.887023448944092,images/CBS This Morning/11118_11359/00011139.jpg,4,3,images/CBS This Morning/11118_11359,0
0.1621494319188474,1,1.0,3.903771162033081,images/CBS This Morning/11118_11359/00011140.jpg,4,0,images/CBS This Morning/11118_11359,0
0.15100533705451294,1,1.0,5.552812099456787,images/CBS This Morning/11118_11359/00011140.jpg,4,1,images/CBS This Morning/11118_11359,1
0.07875747074107223,1,1.0,4.179725646972656,images/CBS This Morning/11118_11359/00011140.jpg,4,2,images/CBS This Morning/11118_11359,0
0.10724614730194797,1,1.0,4.864232540130615,images/CBS This Morning/11118_11359/00011140.jpg,4,3,images/CBS This Morning/11118_11359,0
0.16214943191884745,1,1.0,3.9905483722686768,images/CBS This Morning/11118_11359/00011141.jpg,4,0,images/CBS This Morning/11118_11359,0
0.15119652946207263,1,1.0,5.84119987487793,images/CBS This Morning/11118_11359/00011141.jpg,4,1,images/CBS This Morning/11118_11359,1
0.07875747074107223,1,1.0,4.138855934143066,images/CBS This Morning/11118_11359/00011141.jpg,4,2,images/CBS This Morning/11118_11359,0
0.10724614730194797,1,1.0,4.8723344802856445,images/CBS This Morning/11118_11359/00011141.jpg,4,3,images/CBS This Morning/11118_11359,0
0.1621494319188474,1,1.0,4.073630332946777,images/CBS This Morning/11118_11359/00011142.jpg,4,0,images/CBS This Morning/11118_11359,0
0.15138729611802282,1,1.0,5.77574348449707,images/CBS This Morning/11118_11359/00011142.jpg,4,1,images/CBS This Morning/11118_11359,1
0.07875747074107223,1,1.0,3.9694466590881348,images/CBS This Morning/11118_11359/00011142.jpg,4,2,images/CBS This Morning/11118_11359,0
0.10724614730194797,1,1.0,4.801198959350586,images/CBS This Morning/11118_11359/00011142.jpg,4,3,images/CBS This Morning/11118_11359,0
0.16214943191884745,1,1.0,4.1378254890441895,images/CBS This Morning/11118_11359/00011143.jpg,4,0,images/CBS This Morning/11118_11359,0
0.15138729611802274,1,1.0,5.59010648727417,images/CBS This Morning/11118_11359/00011143.jpg,4,1,images/CBS This Morning/11118_11359,1
0.07875747074107223,1,1.0,3.9559154510498047,images/CBS This Morning/11118_11359/00011143.jpg,4,2,images/CBS This Morning/11118_11359,0
0.10724614730194805,1,1.0,4.8387579917907715,images/CBS This Morning/11118_11359/00011143.jpg,4,3,images/CBS This Morning/11118_11359,0
0.16214943191884745,1,1.0,3.979749917984009,images/CBS This Morning/11118_11359/00011144.jpg,4,0,images/CBS This Morning/11118_11359,0
0.15138729611802296,1,1.0,5.66032600402832,images/CBS This Morning/11118_11359/00011144.jpg,4,1,images/CBS This Morning/11118_11359,1
0.07875747074107224,1,1.0,3.836003303527832,images/CBS This Morning/11118_11359/00011144.jpg,4,2,images/CBS This Morning/11118_11359,0
0.10724614730194793,1,1.0,5.017963886260986,images/CBS This Morning/11118_11359/00011144.jpg,4,3,images/CBS This Morning/11118_11359,0
0.16214943191884745,1,1.0,4.059859275817871,images/CBS This Morning/11118_11359/00011145.jpg,4,0,images/CBS This Morning/11118_11359,0
0.15138729611802287,1,1.0,5.461750030517578,images/CBS This Morning/11118_11359/00011145.jpg,4,1,images/CBS This Morning/11118_11359,1
0.07875747074107223,1,1.0,3.7845044136047363,images/CBS This Morning/11118_11359/00011145.jpg,4,2,images/CBS This Morning/11118_11359,0
0.10724614730194797,1,1.0,4.941405773162842,images/CBS This Morning/11118_11359/00011145.jpg,4,3,images/CBS This Morning/11118_11359,0
0.16214943191884748,1,1.0,4.037300109863281,images/CBS This Morning/11118_11359/00011146.jpg,4,0,images/CBS This Morning/11118_11359,0
0.15138729611802296,1,1.0,5.494969844818115,images/CBS This Morning/11118_11359/00011146.jpg,4,1,images/CBS This Morning/11118_11359,1
0.07875747074107216,1,1.0,3.5542733669281006,images/CBS This Morning/11118_11359/00011146.jpg,4,2,images/CBS This Morning/11118_11359,0
0.10724614730194793,1,1.0,5.051601886749268,images/CBS This Morning/11118_11359/00011146.jpg,4,3,images/CBS This Morning/11118_11359,0
0.16214943191884745,1,1.0,4.120331287384033,images/CBS This Morning/11118_11359/00011147.jpg,4,0,images/CBS This Morning/11118_11359,0
0.15138729611802274,1,1.0,5.600283622741699,images/CBS This Morning/11118_11359/00011147.jpg,4,1,images/CBS This Morning/11118_11359,1
0.07875747074107223,1,1.0,3.8060874938964844,images/CBS This Morning/11118_11359/00011147.jpg,4,2,images/CBS This Morning/11118_11359,0
0.16214943191884745,1,1.0,4.047501087188721,images/CBS This Morning/11118_11359/00011148.jpg,4,0,images/CBS This Morning/11118_11359,0
0.15138729611802287,1,1.0,5.5389509201049805,images/CBS This Morning/11118_11359/00011148.jpg,4,1,images/CBS This Morning/11118_11359,1
0.07875747074107223,1,1.0,3.8782787322998047,images/CBS This Morning/11118_11359/00011148.jpg,4,2,images/CBS This Morning/11118_11359,0
0.16214943191884745,1,1.0,3.9749510288238525,images/CBS This Morning/11118_11359/00011149.jpg,4,0,images/CBS This Morning/11118_11359,0
0.15138729611802287,1,1.0,5.743081092834473,images/CBS This Morning/11118_11359/00011149.jpg,4,1,images/CBS This Morning/11118_11359,1
0.07875747074107231,1,1.0,3.8574085235595703,images/CBS This Morning/11118_11359/00011149.jpg,4,2,images/CBS This Morning/11118_11359,0
0.16214943191884743,1,1.0,3.9245998859405518,images/CBS This Morning/11118_11359/00011150.jpg,4,0,images/CBS This Morning/11118_11359,0
0.15138729611802282,1,1.0,5.54490852355957,images/CBS This Morning/11118_11359/00011150.jpg,4,1,images/CBS This Morning/11118_11359,1
0.07875747074107231,1,1.0,3.939755439758301,images/CBS This Morning/11118_11359/00011150.jpg,4,2,images/CBS This Morning/11118_11359,0
0.16214943191884745,1,1.0,3.8988847732543945,images/CBS This Morning/11118_11359/00011151.jpg,4,0,images/CBS This Morning/11118_11359,0
0.15138729611802287,1,1.0,5.669002056121826,images/CBS This Morning/11118_11359/00011151.jpg,4,1,images/CBS This Morning/11118_11359,1
0.0787574707410724,1,1.0,4.127175331115723,images/CBS This Morning/11118_11359/00011151.jpg,4,2,images/CBS This Morning/11118_11359,0
0.16214943191884745,1,1.0,3.9900529384613037,images/CBS This Morning/11118_11359/00011152.jpg,4,0,images/CBS This Morning/11118_11359,0
0.15138729611802296,1,1.0,5.9025139808654785,images/CBS This Morning/11118_11359/00011152.jpg,4,1,images/CBS This Morning/11118_11359,1
0.0787574707410724,1,1.0,4.288232803344727,images/CBS This Morning/11118_11359/00011152.jpg,4,2,images/CBS This Morning/11118_11359,0
0.16214943191884743,1,1.0,3.9618539810180664,images/CBS This Morning/11118_11359/00011153.jpg,4,0,images/CBS This Morning/11118_11359,0
0.15138729611802287,1,1.0,5.829101085662842,images/CBS This Morning/11118_11359/00011153.jpg,4,1,images/CBS This Morning/11118_11359,1
0.07875747074107255,1,1.0,4.355195999145508,images/CBS This Morning/11118_11359/00011153.jpg,4,2,images/CBS This Morning/11118_11359,0
0.16214943191884743,1,1.0,4.038755893707275,images/CBS This Morning/11118_11359/00011154.jpg,4,0,images/CBS This Morning/11118_11359,0
0.15138729611802296,1,1.0,5.9304375648498535,images/CBS This Morning/11118_11359/00011154.jpg,4,1,images/CBS This Morning/11118_11359,1
0.07875747074107246,1,1.0,4.400322914123535,images/CBS This Morning/11118_11359/00011154.jpg,4,2,images/CBS This Morning/11118_11359,0
0.16214943191884743,1,1.0,4.0306782722473145,images/CBS This Morning/11118_11359/00011155.jpg,4,0,images/CBS This Morning/11118_11359,0
0.15138729611802296,1,1.0,6.065397262573242,images/CBS This Morning/11118_11359/00011155.jpg,4,1,images/CBS This Morning/11118_11359,1
0.07875747074107246,1,1.0,4.253539562225342,images/CBS This Morning/11118_11359/00011155.jpg,4,2,images/CBS This Morning/11118_11359,0
0.1621494319188474,1,1.0,4.095510005950928,images/CBS This Morning/11118_11359/00011156.jpg,4,0,images/CBS This Morning/11118_11359,0
0.15138729611802304,1,1.0,6.010680198669434,images/CBS This Morning/11118_11359/00011156.jpg,4,1,images/CBS This Morning/11118_11359,1
0.07875747074107255,1,1.0,4.455375671386719,images/CBS This Morning/11118_11359/00011156.jpg,4,2,images/CBS This Morning/11118_11359,0
0.16214943191884743,1,1.0,4.1628031730651855,images/CBS This Morning/11118_11359/00011157.jpg,4,0,images/CBS This Morning/11118_11359,0
0.15138729611802296,1,1.0,6.0995635986328125,images/CBS This Morning/11118_11359/00011157.jpg,4,1,images/CBS This Morning/11118_11359,1
0.07875747074107255,1,1.0,4.485453128814697,images/CBS This Morning/11118_11359/00011157.jpg,4,2,images/CBS This Morning/11118_11359,0
0.16214943191884743,1,1.0,4.167238235473633,images/CBS This Morning/11118_11359/00011158.jpg,4,0,images/CBS This Morning/11118_11359,0
0.15138729611802296,1,1.0,6.125428676605225,images/CBS This Morning/11118_11359/00011158.jpg,4,1,images/CBS This Morning/11118_11359,1
0.07875747074107255,1,1.0,4.446360111236572,images/CBS This Morning/11118_11359/00011158.jpg,4,2,images/CBS This Morning/11118_11359,0
0.1621494319188474,1,1.0,4.230075359344482,images/CBS This Morning/11118_11359/00011159.jpg,4,0,images/CBS This Morning/11118_11359,0
0.15138729611802274,1,1.0,6.114586353302002,images/CBS This Morning/11118_11359/00011159.jpg,4,1,images/CBS This Morning/11118_11359,1
0.07875747074107255,1,1.0,4.380666732788086,images/CBS This Morning/11118_11359/00011159.jpg,4,2,images/CBS This Morning/11118_11359,0
0.16214943191884745,1,1.0,5.70533561706543,images/CBS This Morning/11118_11359/00011160.jpg,4,0,images/CBS This Morning/11118_11359,0
0.15138729611802282,1,1.0,6.703813076019287,images/CBS This Morning/11118_11359/00011160.jpg,4,1,images/CBS This Morning/11118_11359,1
0.07875747074107255,1,1.0,4.616966247558594,images/CBS This Morning/11118_11359/00011160.jpg,4,2,images/CBS This Morning/11118_11359,0
0.16214943191884743,1,1.0,5.637905120849609,images/CBS This Morning/11118_11359/00011161.jpg,4,0,images/CBS This Morning/11118_11359,0
0.15138729611802268,1,1.0,6.730671405792236,images/CBS This Morning/11118_11359/00011161.jpg,4,1,images/CBS This Morning/11118_11359,1
0.07875747074107255,1,1.0,4.410610675811768,images/CBS This Morning/11118_11359/00011161.jpg,4,2,images/CBS This Morning/11118_11359,0
0.16214943191884743,1,1.0,5.470135688781738,images/CBS This Morning/11118_11359/00011162.jpg,4,0,images/CBS This Morning/11118_11359,0
0.15138729611802282,1,1.0,6.58829402923584,images/CBS This Morning/11118_11359/00011162.jpg,4,1,images/CBS This Morning/11118_11359,1
0.07875747074107255,1,1.0,4.336638927459717,images/CBS This Morning/11118_11359/00011162.jpg,4,2,images/CBS This Morning/11118_11359,0
0.16214943191884745,1,1.0,5.45371675491333,images/CBS This Morning/11118_11359/00011163.jpg,4,0,images/CBS This Morning/11118_11359,0
0.15138729611802282,1,1.0,6.600602149963379,images/CBS This Morning/11118_11359/00011163.jpg,4,1,images/CBS This Morning/11118_11359,1
0.07875747074107255,1,1.0,4.798399925231934,images/CBS This Morning/11118_11359/00011163.jpg,4,2,images/CBS This Morning/11118_11359,0
0.16214943191884745,1,1.0,5.486996650695801,images/CBS This Morning/11118_11359/00011164.jpg,4,0,images/CBS This Morning/11118_11359,0
0.15138729611802287,1,1.0,6.611213684082031,images/CBS This Morning/11118_11359/00011164.jpg,4,1,images/CBS This Morning/11118_11359,1
0.07875747074107255,1,1.0,4.921122074127197,images/CBS This Morning/11118_11359/00011164.jpg,4,2,images/CBS This Morning/11118_11359,0
0.16214943191884745,1,1.0,5.479138374328613,images/CBS This Morning/11118_11359/00011165.jpg,4,0,images/CBS This Morning/11118_11359,0
0.15138729611802282,1,1.0,6.5777716636657715,images/CBS This Morning/11118_11359/00011165.jpg,4,1,images/CBS This Morning/11118_11359,1
0.07875747074107255,1,1.0,4.87866735458374,images/CBS This Morning/11118_11359/00011165.jpg,4,2,images/CBS This Morning/11118_11359,0
0.16214943191884745,1,1.0,5.440206050872803,images/CBS This Morning/11118_11359/00011166.jpg,4,0,images/CBS This Morning/11118_11359,0
0.15138729611802282,1,1.0,6.442636013031006,images/CBS This Morning/11118_11359/00011166.jpg,4,1,images/CBS This Morning/11118_11359,1
0.07875747074107255,1,1.0,5.089078903198242,images/CBS This Morning/11118_11359/00011166.jpg,4,2,images/CBS This Morning/11118_11359,0
0.16214943191884743,1,1.0,5.3987860679626465,images/CBS This Morning/11118_11359/00011167.jpg,4,0,images/CBS This Morning/11118_11359,0
0.15138729611802287,1,1.0,6.367970943450928,images/CBS This Morning/11118_11359/00011167.jpg,4,1,images/CBS This Morning/11118_11359,1
0.07875747074107255,1,1.0,5.2398152351379395,images/CBS This Morning/11118_11359/00011167.jpg,4,2,images/CBS This Morning/11118_11359,0
0.16214943191884745,1,1.0,5.367063045501709,images/CBS This Morning/11118_11359/00011168.jpg,4,0,images/CBS This Morning/11118_11359,0
0.15138729611802282,1,1.0,6.132172584533691,images/CBS This Morning/11118_11359/00011168.jpg,4,1,images/CBS This Morning/11118_11359,1
0.07875747074107255,1,1.0,5.404935359954834,images/CBS This Morning/11118_11359/00011168.jpg,4,2,images/CBS This Morning/11118_11359,0
0.16214943191884745,1,1.0,5.249599933624268,images/CBS This Morning/11118_11359/00011169.jpg,4,0,images/CBS This Morning/11118_11359,0
0.15138729611802274,1,1.0,5.804716110229492,images/CBS This Morning/11118_11359/00011169.jpg,4,1,images/CBS This Morning/11118_11359,1
0.07875747074107255,1,1.0,5.596704959869385,images/CBS This Morning/11118_11359/00011169.jpg,4,2,images/CBS This Morning/11118_11359,0
0.16214943191884743,1,1.0,5.247620582580566,images/CBS This Morning/11118_11359/00011170.jpg,4,0,images/CBS This Morning/11118_11359,0
0.15138729611802268,1,1.0,5.737459182739258,images/CBS This Morning/11118_11359/00011170.jpg,4,1,images/CBS This Morning/11118_11359,1
0.07875747074107255,1,1.0,5.790189266204834,images/CBS This Morning/11118_11359/00011170.jpg,4,2,images/CBS This Morning/11118_11359,0
0.16214943191884745,1,1.0,5.237279415130615,images/CBS This Morning/11118_11359/00011171.jpg,4,0,images/CBS This Morning/11118_11359,0
0.15138729611802282,1,1.0,5.195428848266602,images/CBS This Morning/11118_11359/00011171.jpg,4,1,images/CBS This Morning/11118_11359,1
0.07875747074107255,1,1.0,5.651947975158691,images/CBS This Morning/11118_11359/00011171.jpg,4,2,images/CBS This Morning/11118_11359,0
0.16214943191884743,1,1.0,5.23725700378418,images/CBS This Morning/11118_11359/00011172.jpg,4,0,images/CBS This Morning/11118_11359,0
0.15138729611802282,1,1.0,4.616555213928223,images/CBS This Morning/11118_11359/00011172.jpg,4,1,images/CBS This Morning/11118_11359,1
0.07875747074107255,1,1.0,5.649812698364258,images/CBS This Morning/11118_11359/00011172.jpg,4,2,images/CBS This Morning/11118_11359,0
0.16214943191884745,1,1.0,0.6088933944702148,images/CBS This Morning/11118_11359/00011178.jpg,4,0,images/CBS This Morning/11118_11359,0
0.15138729611802282,1,1.0,3.823880910873413,images/CBS This Morning/11118_11359/00011178.jpg,4,1,images/CBS This Morning/11118_11359,1
0.07875747074107255,1,1.0,4.3050007820129395,images/CBS This Morning/11118_11359/00011178.jpg,4,2,images/CBS This Morning/11118_11359,0
0.10724614730194797,1,1.0,1.694286584854126,images/CBS This Morning/11118_11359/00011178.jpg,4,3,images/CBS This Morning/11118_11359,0
0.16214943191884745,1,1.0,0.935630202293396,images/CBS This Morning/11118_11359/00011179.jpg,4,0,images/CBS This Morning/11118_11359,0
0.15138729611802282,1,1.0,3.73590350151062,images/CBS This Morning/11118_11359/00011179.jpg,4,1,images/CBS This Morning/11118_11359,1
0.07875747074107255,1,1.0,4.240688323974609,images/CBS This Morning/11118_11359/00011179.jpg,4,2,images/CBS This Morning/11118_11359,0
0.10724614730194797,1,1.0,1.7999869585037231,images/CBS This Morning/11118_11359/00011179.jpg,4,3,images/CBS This Morning/11118_11359,0
0.16214943191884743,1,1.0,0.708289623260498,images/CBS This Morning/11118_11359/00011180.jpg,4,0,images/CBS This Morning/11118_11359,0
0.15138729611802274,1,1.0,3.641561985015869,images/CBS This Morning/11118_11359/00011180.jpg,4,1,images/CBS This Morning/11118_11359,1
0.07875747074107255,1,1.0,4.243839263916016,images/CBS This Morning/11118_11359/00011180.jpg,4,2,images/CBS This Morning/11118_11359,0
0.10724614730194793,1,1.0,1.7705397605895996,images/CBS This Morning/11118_11359/00011180.jpg,4,3,images/CBS This Morning/11118_11359,0
0.16214943191884743,1,1.0,0.971580982208252,images/CBS This Morning/11118_11359/00011181.jpg,4,0,images/CBS This Morning/11118_11359,0
0.15138729611802274,1,1.0,3.5816798210144043,images/CBS This Morning/11118_11359/00011181.jpg,4,1,images/CBS This Morning/11118_11359,1
0.07875747074107255,1,1.0,4.25553035736084,images/CBS This Morning/11118_11359/00011181.jpg,4,2,images/CBS This Morning/11118_11359,0
0.10724614730194793,1,1.0,1.8313543796539307,images/CBS This Morning/11118_11359/00011181.jpg,4,3,images/CBS This Morning/11118_11359,0
0.1621494319188474,1,1.0,0.42553019523620605,images/CBS This Morning/11118_11359/00011182.jpg,4,0,images/CBS This Morning/11118_11359,0
0.15138729611802274,1,1.0,3.5414440631866455,images/CBS This Morning/11118_11359/00011182.jpg,4,1,images/CBS This Morning/11118_11359,1
