dataset,model_label,path,person_index,people_count,crowd_bin,head_size,head_size_bin,inout,target_x,target_y,target_distance,target_distance_bin,target_cluster,num_target_clusters,target_separation,target_separation_bin,pred_x,pred_y,auc,l2,avg_l2,min_l2,inout_score,target_confusion,association_margin
vat,p05_shallow_deep,images/CBS This Morning/11118_11359/00011128.jpg,2,4,4,0.0787574707410724,small,1,0.7708333333333334,0.22685185185185186,0.20634635566161275,near,0,2,0.4597327186751107,far,0.53125,0.359375,0.6246593020280569,0.2737929115338948,,,0.9451537132263184,0.0,0.006030123949578747
vat,p05_shallow_deep,images/CBS This Morning/11118_11359/00011128.jpg,3,4,4,0.10724614730194793,medium,1,0.7708333333333334,0.22777777777777777,0.474264414390461,medium,0,2,0.4597327186751107,far,0.46875,0.484375,0.6925838163364445,0.3963539765537093,,,0.9855038523674011,1.0,-0.05832123613657714
vat,p05_shallow_deep,images/CBS This Morning/11118_11359/00011129.jpg,0,4,4,0.16214943191884737,large,1,0.7703125,0.22685185185185186,0.5997746055136338,far,0,2,0.4594762283783847,far,0.40625,0.390625,0.6816392068736628,0.3992031412208642,,,0.9895581603050232,1.0,-0.17394048588310582
vat,p05_shallow_deep,images/CBS This Morning/11118_11359/00011129.jpg,1,4,4,0.1492651754180882,medium,1,0.3125,0.18611111111111112,0.49910337619476375,medium,1,2,0.4594762283783847,far,0.53125,0.453125,0.7503053766311785,0.34517818494158625,,,0.9478638172149658,1.0,-0.01635017627367613
vat,p05_shallow_deep,images/CBS This Morning/11118_11359/00011129.jpg,2,4,4,0.0787574707410724,small,1,0.7697916666666667,0.22685185185185186,0.20531298534498044,near,0,2,0.4594762283783847,far,0.53125,0.359375,0.6326165233417511,0.2728818636905119,,,0.944555938243866,0.0,0.006019585654166826
vat,p05_shallow_deep,images/CBS This Morning/11118_11359/00011129.jpg,3,4,4,0.10724614730194793,medium,1,0.7703125,0.22777777777777777,0.47379213446379864,medium,0,2,0.4594762283783847,far,0.46875,0.484375,0.6984221280319802,0.39595716417108867,,,0.9842002987861633,1.0,-0.05951274427231146
vat,p05_shallow_deep,images/CBS This Morning/11118_11359/00011130.jpg,0,4,4,0.16214943191884737,large,1,0.7697916666666667,0.22407407407407406,0.5995269979572406,far,0,2,0.4571461550869611,far,0.40625,0.390625,0.6601616067223649,0.3998771740541851,,,0.9890677332878113,1.0,-0.17502272598766977
vat,p05_shallow_deep,images/CBS This Morning/11118_11359/00011130.jpg,1,4,4,0.1492651754180883,medium,1,0.3145833333333333,0.18611111111111112,0.49674251036469064,medium,1,2,0.4571461550869611,far,0.53125,0.453125,0.760779034883764,0.34386168920659416,,,0.9520770311355591,1.0,-0.014522575188100961
vat,p05_shallow_deep,images/CBS This Morning/11118_11359/00011130.jpg,2,4,4,0.0787574707410724,small,1,0.7697916666666667,0.22685185185185186,0.20531298534498044,near,0,2,0.4571461550869611,far,0.53125,0.359375,0.6280364301156612,0.2728818636905119,,,0.9423918724060059,0.0,0.004091554773777983
vat,p05_shallow_deep,images/CBS This Morning/11118_11359/00011130.jpg,3,4,4,0.10724614730194793,medium,1,0.7703125,0.22777777777777777,0.4738393623482409,medium,0,2,0.4571461550869611,far,0.46875,0.484375,0.6793645496111872,0.39595716417108867,,,0.9837908148765564,1.0,-0.0609442940856913
vat,p05_shallow_deep,images/CBS This Morning/11118_11359/00011131.jpg,0,4,4,0.1621494319188474,large,1,0.7697916666666667,0.22407407407407406,0.5998110549988809,far,0,2,0.4573798397276646,far,0.46875,0.484375,0.6478449346786963,0.397973186417551,,,0.988657534122467,1.0,-0.062082018481030066
vat,p05_shallow_deep,images/CBS This Morning/11118_11359/00011131.jpg,1,4,4,0.14926517541808837,medium,1,0.31302083333333336,0.18796296296296297,0.4978830747719792,medium,1,2,0.4573798397276646,far,0.46875,0.484375,0.781962939477207,0.3348308066040821,,,0.947618842124939,0.0,0.062082018481030066
vat,p05_shallow_deep,images/CBS This Morning/11118_11359/00011131.jpg,2,4,4,0.07875747074107232,small,1,0.7682291666666666,0.22407407407407406,0.2034283148283835,near,0,2,0.4573798397276646,far,0.53125,0.359375,0.6283386547111808,0.2728836125355289,,,0.9415508508682251,0.0,0.00431760637836387
vat,p05_shallow_deep,images/CBS This Morning/11118_11359/00011131.jpg,3,4,4,0.10724614730194793,medium,1,0.76875,0.22592592592592592,0.4722464299388686,medium,0,2,0.4573798397276646,far,0.46875,0.484375,0.6643519600099382,0.39597465056458636,,,0.9841760993003845,1.0,-0.062082018481030066
vat,p05_shallow_deep,images/CBS This Morning/11118_11359/00011132.jpg,0,4,4,0.1621494319188474,large,1,0.76875,0.22314814814814815,0.5991159382119966,far,0,2,0.4559532509701091,far,0.46875,0.484375,0.6390741173373086,0.3977932479673698,,,0.9885579347610474,1.0,-0.06383466855171094
vat,p05_shallow_deep,images/CBS This Morning/11118_11359/00011132.jpg,1,4,4,0.1494602739055461,medium,1,0.31354166666666666,0.18888888888888888,0.4964513220053007,medium,1,2,0.4559532509701091,far,0.46875,0.484375,0.7921265857520572,0.3337688850023007,,,0.9499524235725403,0.0,0.06383466855171094
vat,p05_shallow_deep,images/CBS This Morning/11118_11359/00011132.jpg,2,4,4,0.07875747074107224,small,1,0.7677083333333333,0.2222222222222222,0.20270796205782507,near,0,2,0.4559532509701091,far,0.53125,0.359375,0.6271660974461094,0.2733558630337719,,,0.9381992220878601,0.0,0.0030205761722374436
vat,p05_shallow_deep,images/CBS This Morning/11118_11359/00011132.jpg,3,4,4,0.10724614730194793,medium,1,0.7682291666666666,0.22314814814814815,0.4716413448903099,medium,0,2,0.4559532509701091,far,0.46875,0.484375,0.6621752012667474,0.39740060316485487,,,0.9837828278541565,1.0,-0.06383466855171094
vat,p05_shallow_deep,images/CBS This Morning/11118_11359/00011133.jpg,0,4,4,0.16214943191884743,large,1,0.7682291666666666,0.21944444444444444,0.5990010028939038,far,0,2,0.4552378246535947,far,0.40625,0.390625,0.6607857097828062,0.4004144099567385,,,0.9885156154632568,1.0,-0.17579441656459247
vat,p05_shallow_deep,images/CBS This Morning/11118_11359/00011133.jpg,1,4,4,0.1496549316306392,medium,1,0.3140625,0.18611111111111112,0.49528882228593296,medium,1,2,0.4552378246535947,far,0.46875,0.484375,0.7848783870477292,0.33599043151758573,,,0.9516616463661194,0.0,0.06351998478378118
vat,p05_shallow_deep,images/CBS This Morning/11118_11359/00011133.jpg,2,4,4,0.07875747074107232,small,1,0.7677083333333333,0.21944444444444444,0.20248213011406782,near,0,2,0.4552378246535947,far,0.53125,0.359375,0.6244768547875713,0.27476008403853747,,,0.9426165819168091,0.0,0.0029302238868465502
vat,p05_shallow_deep,images/CBS This Morning/11118_11359/00011133.jpg,3,4,4,0.10724614730194797,medium,1,0.7682291666666666,0.22037037037037038,0.471572265124411,medium,0,2,0.4552378246535947,far,0.40625,0.390625,0.6476921536561759,0.40001944454115823,,,0.984828770160675,1.0,-0.17579441656459247
vat,p05_shallow_deep,images/CBS This Morning/11118_11359/00011134.jpg,0,4,4,0.16214943191884743,large,1,0.7682291666666666,0.21666666666666667,0.599403158292821,far,0,2,0.4554586649850084,far,0.40625,0.390625,0.6618288481720047,0.40160978428918476,,,0.9893311262130737,1.0,-0.17832586378340193
vat,p05_shallow_deep,images/CBS This Morning/11118_11359/00011134.jpg,1,4,4,0.14984915031105114,medium,1,0.31354166666666666,0.18796296296296297,0.49501332053778313,medium,1,2,0.4554586649850084,far,0.46875,0.46875,0.8127379323387733,0.3208285942744965,,,0.9484536647796631,0.0,0.07009210046878561
vat,p05_shallow_deep,images/CBS This Morning/11118_11359/00011134.jpg,2,4,4,0.07875747074107232,small,1,0.7677083333333333,0.21666666666666667,0.2022942034066903,near,0,2,0.4554586649850084,far,0.53125,0.359375,0.6018593302109639,0.27618510424270815,,,0.9465341567993164,0.0,0.0009259162207509997
vat,p05_shallow_deep,images/CBS This Morning/11118_11359/00011134.jpg,3,4,4,0.10724614730194793,medium,1,0.7682291666666666,0.21851851851851853,0.47156683080094675,medium,0,2,0.4554586649850084,far,0.40625,0.390625,0.6320647316875998,0.40081112518071393,,,0.9862213134765625,1.0,-0.17832586378340193
vat,p05_shallow_deep,images/CBS This Morning/11118_11359/00011135.jpg,0,4,4,0.16214943191884743,large,1,0.7677083333333333,0.21481481481481482,0.5992682045024628,far,0,2,0.45495890962224145,far,0.40625,0.390625,0.6738481163805731,0.40194694668694797,,,0.9897627830505371,1.0,-0.1768408525968096
vat,p05_shallow_deep,images/CBS This Morning/11118_11359/00011135.jpg,1,4,4,0.15004293165170726,medium,1,0.31354166666666666,0.18611111111111112,0.49454472874869904,medium,1,2,0.45495890962224145,far,0.46875,0.46875,0.7831325301204819,0.32245056713930087,,,0.949263334274292,0.0,0.0690669873896495
vat,p05_shallow_deep,images/CBS This Morning/11118_11359/00011135.jpg,2,4,4,0.07875747074107224,small,1,0.7671875,0.21666666666666667,0.20182873999545084,near,0,2,0.45495890962224145,far,0.53125,0.359375,0.6101680962075449,0.2757393194831448,,,0.9505195617675781,0.0,0.001723322149681239
vat,p05_shallow_deep,images/CBS This Morning/11118_11359/00011135.jpg,3,4,4,0.10724614730194793,medium,1,0.7677083333333333,0.21574074074074073,0.47100477445995004,medium,0,2,0.45495890962224145,far,0.40625,0.390625,0.659588307060189,0.4015428132500579,,,0.9869654178619385,1.0,-0.1768408525968096
vat,p05_shallow_deep,images/CBS This Morning/11118_11359/00011136.jpg,0,4,4,0.16214943191884743,large,1,0.7666666666666667,0.21388888888888888,0.5986350025626963,far,0,2,0.45317277194843175,far,0.40625,0.390625,0.6459336885862934,0.4014172724009147,,,0.9894906878471375,1.0,-0.17973683816545227
vat,p05_shallow_deep,images/CBS This Morning/11118_11359/00011136.jpg,1,4,4,0.15023627734490771,medium,1,0.3145833333333333,0.18888888888888888,0.49287602958261906,medium,1,2,0.45317277194843175,far,0.46875,0.484375,0.795902353643568,0.33328576772895513,,,0.9410243034362793,0.0,0.06873915793137614
vat,p05_shallow_deep,images/CBS This Morning/11118_11359/00011136.jpg,2,4,4,0.07875747074107232,small,1,0.7671875,0.21666666666666667,0.20188255861388243,near,0,2,0.45317277194843175,far,0.53125,0.359375,0.6097431276351946,0.2757393194831448,,,0.9479827284812927,1.0,-0.0008552233590808922
vat,p05_shallow_deep,images/CBS This Morning/11118_11359/00011136.jpg,3,4,4,0.1072461473019479,medium,1,0.7671875,0.21388888888888888,0.4704497956447803,medium,0,2,0.45317277194843175,far,0.40625,0.390625,0.6603040045685976,0.401884973440074,,,0.9862806797027588,1.0,-0.17973683816545227
vat,p05_shallow_deep,images/CBS This Morning/11118_11359/00011137.jpg,0,4,4,0.16214943191884743,large,1,0.7661458333333333,0.21296296296296297,0.5985682922970244,far,0,2,0.4533818188619588,far,0.234375,0.265625,0.633033333704161,0.534372070124289,,,0.9889182448387146,1.0,-0.422761471348131
vat,p05_shallow_deep,images/CBS This Morning/11118_11359/00011137.jpg,1,4,4,0.1504291890704573,medium,1,0.31354166666666666,0.18703703703703703,0.4936347311347054,medium,1,2,0.4533818188619588,far,0.46875,0.484375,0.7589745871760357,0.33540943778474014,,,0.9406682848930359,0.0,0.06680204885277846
vat,p05_shallow_deep,images/CBS This Morning/11118_11359/00011137.jpg,2,4,4,0.07875747074107226,small,1,0.765625,0.21388888888888888,0.20017629799491074,near,0,2,0.4533818188619588,far,0.53125,0.359375,0.6156860127490572,0.2758583860447867,,,0.9510852694511414,0.0,0.001200317867589673
vat,p05_shallow_deep,images/CBS This Morning/11118_11359/00011137.jpg,3,4,4,0.10724614730194793,medium,1,0.7666666666666667,0.21388888888888888,0.469929429343854,medium,0,2,0.4533818188619588,far,0.40625,0.390625,0.6653027622957203,0.4014172724009147,,,0.9864902496337891,1.0,-0.177383154991275
vat,p05_shallow_deep,images/CBS This Morning/11118_11359/00011138.jpg,0,4,4,0.16214943191884743,large,1,0.7661458333333333,0.2101851851851852,0.599138770683553,far,0,2,0.4552921519850149,far,0.234375,0.265625,0.6221235820474881,0.5346529643149177,,,0.9887570738792419,1.0,-0.425104092643545
vat,p05_shallow_deep,images/CBS This Morning/11118_11359/00011138.jpg,1,4,4,0.1506216684957947,medium,1,0.31145833333333334,0.18796296296296297,0.49526843063108605,medium,1,2,0.4552921519850149,far,0.46875,0.484375,0.7587684069611781,0.3355603732612413,,,0.9421559572219849,0.0,0.06810885829063373
vat,p05_shallow_deep,images/CBS This Morning/11118_11359/00011138.jpg,2,4,4,0.07875747074107224,small,1,0.765625,0.21203703703703702,0.20006737249516285,near,0,2,0.4552921519850149,far,0.53125,0.359375,0.6162096214961416,0.2768395129945786,,,0.9520018100738525,0.0,0.0011209988283384376
vat,p05_shallow_deep,images/CBS This Morning/11118_11359/00011138.jpg,3,4,4,0.1072461473019479,medium,1,0.7666666666666667,0.21203703703703702,0.4696653690358102,medium,0,2,0.4552921519850149,far,0.40625,0.390625,0.6518491324485384,0.4022360427987176,,,0.9864481687545776,1.0,-0.17830916601280208
vat,p05_shallow_deep,images/CBS This Morning/11118_11359/00011139.jpg,0,4,4,0.1621494319188474,large,1,0.7661458333333333,0.20925925925925926,0.5996920680981364,far,0,2,0.45319572862805796,far,0.234375,0.265625,0.6086284194951552,0.5347497694373324,,,0.9883925318717957,1.0,-0.4236580019946178
vat,p05_shallow_deep,images/CBS This Morning/11118_11359/00011139.jpg,1,4,4,0.15081371727611828,medium,1,0.31354166666666666,0.18796296296296297,0.4925359297183981,medium,1,2,0.45319572862805796,far,0.46875,0.484375,0.7754267300040419,0.3345888857038693,,,0.9447124004364014,0.0,0.06928910906027574
vat,p05_shallow_deep,images/CBS This Morning/11118_11359/00011139.jpg,2,4,4,0.07875747074107223,small,1,0.765625,0.21203703703703702,0.20007220662437727,near,0,2,0.45319572862805796,far,0.53125,0.359375,0.6205038065465927,0.2768395129945786,,,0.9509429335594177,1.0,-0.0006834619875791259
vat,p05_shallow_deep,images/CBS This Morning/11118_11359/00011139.jpg,3,4,4,0.10724614730194797,medium,1,0.7666666666666667,0.21203703703703702,0.46947611515714033,medium,0,2,0.45319572862805796,far,0.40625,0.390625,0.6433460527242859,0.4022360427987176,,,0.9859076142311096,1.0,-0.17932150668845298
vat,p05_shallow_deep,images/CBS This Morning/11118_11359/00011140.jpg,0,4,4,0.1621494319188474,large,1,0.7661458333333333,0.20925925925925926,0.6001618443799289,far,0,2,0.4557062200278275,far,0.40625,0.390625,0.5842264719079457,0.4030118394850603,,,0.9871052503585815,1.0,-0.17947734980154967
vat,p05_shallow_deep,images/CBS This Morning/11118_11359/00011140.jpg,1,4,4,0.15100533705451294,medium,1,0.3109375,0.18888888888888888,0.4943113763154995,medium,1,2,0.4557062200278275,far,0.46875,0.484375,0.7573815112713087,0.33498780129404404,,,0.9430436491966248,0.0,0.06951724964130618
vat,p05_shallow_deep,images/CBS This Morning/11118_11359/00011140.jpg,2,4,4,0.07875747074107223,small,1,0.765625,0.20925925925925926,0.1999350348964588,near,0,2,0.4557062200278275,far,0.53125,0.359375,0.6297618915180574,0.2783278215398908,,,0.9511548280715942,0.0,0.0003043201844854515
vat,p05_shallow_deep,images/CBS This Morning/11118_11359/00011140.jpg,3,4,4,0.10724614730194797,medium,1,0.7666666666666667,0.21203703703703702,0.46928686139147974,medium,0,2,0.4557062200278275,far,0.40625,0.390625,0.648810570073461,0.4022360427987176,,,0.986148476600647,1.0,-0.17947734980154967
vat,p05_shallow_deep,images/CBS This Morning/11118_11359/00011141.jpg,0,4,4,0.16214943191884745,large,1,0.7666666666666667,0.20925925925925926,0.6011993797702585,far,0,2,0.456067665293214,far,0.40625,0.390625,0.5793797535478943,0.40347701982337075,,,0.9872372150421143,1.0,-0.17627826835828972
vat,p05_shallow_deep,images/CBS This Morning/11118_11359/00011141.jpg,1,4,4,0.15119652946207263,medium,1,0.3109375,0.18518518518518517,0.49381359046278467,medium,1,2,0.456067665293214,far,0.4375,0.453125,0.7343286349460632,0.2963272022093943,,,0.9434200525283813,0.0,0.1125028121816844
vat,p05_shallow_deep,images/CBS This Morning/11118_11359/00011141.jpg,2,4,4,0.07875747074107223,small,1,0.765625,0.20925925925925926,0.1999387736480849,near,0,2,0.456067665293214,far,0.53125,0.359375,0.6221072656276074,0.2783278215398908,,,0.9551624059677124,0.0,0.002439684843313583
vat,p05_shallow_deep,images/CBS This Morning/11118_11359/00011141.jpg,3,4,4,0.10724614730194797,medium,1,0.7666666666666667,0.21203703703703702,0.4690502943435313,medium,0,2,0.456067665293214,far,0.40625,0.390625,0.6379186181475672,0.4022360427987176,,,0.9862897992134094,1.0,-0.17627826835828972
vat,p05_shallow_deep,images/CBS This Morning/11118_11359/00011142.jpg,0,4,4,0.1621494319188474,large,1,0.765625,0.2111111111111111,0.600605829778254,far,0,2,0.45667920196219236,far,0.40625,0.390625,0.5795577508556848,0.40171585346985295,,,0.9875739216804504,1.0,-0.17748730221377682
vat,p05_shallow_deep,images/CBS This Morning/11118_11359/00011142.jpg,1,4,4,0.15138729611802282,medium,1,0.3098958333333333,0.18796296296296297,0.4937817415551898,medium,1,2,0.45667920196219236,far,0.4375,0.453125,0.7568237863735645,0.29426812473716113,,,0.9532834887504578,0.0,0.11354976005598977
vat,p05_shallow_deep,images/CBS This Morning/11118_11359/00011142.jpg,2,4,4,0.07875747074107223,small,1,0.765625,0.2111111111111111,0.20003452211311396,near,0,2,0.45667920196219236,far,0.53125,0.359375,0.6138630236551005,0.2773334119313012,,,0.9562885165214539,0.0,0.0025016355896476106
vat,p05_shallow_deep,images/CBS This Morning/11118_11359/00011142.jpg,3,4,4,0.10724614730194797,medium,1,0.7666666666666667,0.21203703703703702,0.4687664141197335,medium,0,2,0.45667920196219236,far,0.40625,0.390625,0.6305332131851507,0.4022360427987176,,,0.9865402579307556,1.0,-0.17748730221377682
vat,p05_shallow_deep,images/CBS This Morning/11118_11359/00011143.jpg,0,4,4,0.16214943191884745,large,1,0.765625,0.21203703703703702,0.6010906780236102,far,0,2,0.45494164801835996,far,0.40625,0.390625,0.5735399585414604,0.40130294185348386,,,0.987014889717102,1.0,-0.1751861567711621
vat,p05_shallow_deep,images/CBS This Morning/11118_11359/00011143.jpg,1,4,4,0.15138729611802274,medium,1,0.31145833333333334,0.18518518518518517,0.4921238629473214,medium,1,2,0.45494164801835996,far,0.4375,0.453125,0.7332117018396763,0.2961051267693762,,,0.9538187384605408,0.0,0.11125016839778368
