dataset,model_label,path,person_index,people_count,crowd_bin,head_size,head_size_bin,inout,target_x,target_y,target_distance,target_distance_bin,target_cluster,num_target_clusters,target_separation,target_separation_bin,pred_x,pred_y,auc,l2,avg_l2,min_l2,inout_score,target_confusion,association_margin
vat,p05_shuffle_previous_frame,images/CBS This Morning/11118_11359/00011133.jpg,3,4,4,0.10724614730194797,medium,1,0.7682291666666666,0.22037037037037038,0.471572265124411,medium,0,2,0.4552378246535947,far,0.765625,0.21875,0.9633577708803822,0.003067129629629605,,,0.9925780892372131,0.0,0.45011112378496065
vat,p05_shuffle_previous_frame,images/CBS This Morning/11118_11359/00011134.jpg,0,4,4,0.16214943191884743,large,1,0.7682291666666666,0.21666666666666667,0.599403158292821,far,0,2,0.4554586649850084,far,0.765625,0.203125,0.9659268653561615,0.013789794057160132,,,0.9619776606559753,0.0,0.4379714620438342
vat,p05_shuffle_previous_frame,images/CBS This Morning/11118_11359/00011134.jpg,1,4,4,0.14984915031105114,medium,1,0.31354166666666666,0.18796296296296297,0.49501332053778313,medium,1,2,0.4554586649850084,far,0.3125,0.1875,0.9616230387848718,0.0011399140974301045,,,0.9914281964302063,0.0,0.4553882317072987
vat,p05_shuffle_previous_frame,images/CBS This Morning/11118_11359/00011134.jpg,2,4,4,0.07875747074107232,small,1,0.7677083333333333,0.21666666666666667,0.2022942034066903,near,0,2,0.4554586649850084,far,0.75,0.21875,0.9853930959294241,0.017830461217316334,,,0.9041460156440735,0.0,0.41942784204092454
vat,p05_shuffle_previous_frame,images/CBS This Morning/11118_11359/00011134.jpg,3,4,4,0.10724614730194793,medium,1,0.7682291666666666,0.21851851851851853,0.47156683080094675,medium,0,2,0.4554586649850084,far,0.765625,0.21875,0.9663459006849189,0.0026144344902954524,,,0.9931071400642395,0.0,0.45029195676224704
vat,p05_shuffle_previous_frame,images/CBS This Morning/11118_11359/00011135.jpg,0,4,4,0.16214943191884743,large,1,0.7677083333333333,0.21481481481481482,0.5992682045024628,far,0,2,0.45495890962224145,far,0.765625,0.203125,0.9634601193323618,0.011874007250395368,,,0.9578630328178406,0.0,0.4396439086267992
vat,p05_shuffle_previous_frame,images/CBS This Morning/11118_11359/00011135.jpg,1,4,4,0.15004293165170726,medium,1,0.31354166666666666,0.18611111111111112,0.49454472874869904,medium,1,2,0.45495890962224145,far,0.3125,0.1875,0.9625760660370012,0.001736111111111105,,,0.9897599816322327,0.0,0.45417411894020143
vat,p05_shuffle_previous_frame,images/CBS This Morning/11118_11359/00011135.jpg,2,4,4,0.07875747074107224,small,1,0.7671875,0.21666666666666667,0.20182873999545084,near,0,2,0.45495890962224145,far,0.75,0.203125,0.9849154698201856,0.02188119951833336,,,0.9029375910758972,0.0,0.41518835513488167
vat,p05_shuffle_previous_frame,images/CBS This Morning/11118_11359/00011135.jpg,3,4,4,0.10724614730194793,medium,1,0.7677083333333333,0.21574074074074073,0.47100477445995004,medium,0,2,0.45495890962224145,far,0.765625,0.203125,0.9674858251102285,0.012786602059005484,,,0.9935340881347656,0.0,0.4396439086267992
vat,p05_shuffle_previous_frame,images/CBS This Morning/11118_11359/00011136.jpg,0,4,4,0.16214943191884743,large,1,0.7666666666666667,0.21388888888888888,0.5986350025626963,far,0,2,0.45317277194843175,far,0.765625,0.203125,0.9525029017269447,0.010814174654442659,,,0.9437893033027649,0.0,0.4394942421563003
vat,p05_shuffle_previous_frame,images/CBS This Morning/11118_11359/00011136.jpg,1,4,4,0.15023627734490771,medium,1,0.3145833333333333,0.18888888888888888,0.49287602958261906,medium,1,2,0.45317277194843175,far,0.3125,0.1875,0.9640222941628007,0.0025038550524055393,,,0.9907716512680054,0.0,0.4528300601145508
vat,p05_shuffle_previous_frame,images/CBS This Morning/11118_11359/00011136.jpg,2,4,4,0.07875747074107232,small,1,0.7671875,0.21666666666666667,0.20188255861388243,near,0,2,0.45317277194843175,far,0.75,0.203125,0.984013616794046,0.02188119951833336,,,0.9031553268432617,0.0,0.41500655637284883
vat,p05_shuffle_previous_frame,images/CBS This Morning/11118_11359/00011136.jpg,3,4,4,0.1072461473019479,medium,1,0.7671875,0.21388888888888888,0.4704497956447803,medium,0,2,0.45317277194843175,far,0.765625,0.203125,0.9678803858091646,0.010876704935886857,,,0.993813157081604,0.0,0.4394942421563003
vat,p05_shuffle_previous_frame,images/CBS This Morning/11118_11359/00011137.jpg,0,4,4,0.16214943191884743,large,1,0.7661458333333333,0.21296296296296297,0.5985682922970244,far,0,2,0.4533818188619588,far,0.765625,0.203125,0.959427738655453,0.009851740080906628,,,0.937099039554596,0.0,0.44190128645954735
vat,p05_shuffle_previous_frame,images/CBS This Morning/11118_11359/00011137.jpg,1,4,4,0.1504291890704573,medium,1,0.31354166666666666,0.18703703703703703,0.4936347311347054,medium,1,2,0.4533818188619588,far,0.3125,0.1875,0.9608821249911929,0.0011399140974301045,,,0.9928427934646606,0.0,0.45325498175833073
vat,p05_shuffle_previous_frame,images/CBS This Morning/11118_11359/00011137.jpg,2,4,4,0.07875747074107226,small,1,0.765625,0.21388888888888888,0.20017629799491074,near,0,2,0.4533818188619588,far,0.75,0.203125,0.9839068184093716,0.0189737167948809,,,0.9004982113838196,0.0,0.417519348616897
vat,p05_shuffle_previous_frame,images/CBS This Morning/11118_11359/00011137.jpg,3,4,4,0.10724614730194793,medium,1,0.7666666666666667,0.21388888888888888,0.469929429343854,medium,0,2,0.4533818188619588,far,0.765625,0.203125,0.966816851895115,0.010814174654442659,,,0.9935640692710876,0.0,0.44190128645954735
vat,p05_shuffle_previous_frame,images/CBS This Morning/11118_11359/00011138.jpg,0,4,4,0.16214943191884743,large,1,0.7661458333333333,0.2101851851851852,0.599138770683553,far,0,2,0.4552921519850149,far,0.765625,0.203125,0.9650991778749347,0.0070793701845728915,,,0.9495892524719238,0.0,0.44610859445358764
vat,p05_shuffle_previous_frame,images/CBS This Morning/11118_11359/00011138.jpg,1,4,4,0.1506216684957947,medium,1,0.31145833333333334,0.18796296296296297,0.49526843063108605,medium,1,2,0.4552921519850149,far,0.3125,0.1875,0.9725609733486116,0.0011399140974301045,,,0.9911290407180786,0.0,0.45313609967438434
vat,p05_shuffle_previous_frame,images/CBS This Morning/11118_11359/00011138.jpg,2,4,4,0.07875747074107224,small,1,0.765625,0.21203703703703702,0.20006737249516285,near,0,2,0.4552921519850149,far,0.75,0.203125,0.984344395124357,0.01798791341844628,,,0.9007372260093689,0.0,0.42065180957387033
vat,p05_shuffle_previous_frame,images/CBS This Morning/11118_11359/00011138.jpg,3,4,4,0.1072461473019479,medium,1,0.7666666666666667,0.21203703703703702,0.4696653690358102,medium,0,2,0.4552921519850149,far,0.765625,0.1875,0.9673122777351326,0.024559137932781173,,,0.9933891296386719,0.0,0.43024147985403777
vat,p05_shuffle_previous_frame,images/CBS This Morning/11118_11359/00011139.jpg,0,4,4,0.1621494319188474,large,1,0.7661458333333333,0.20925925925925926,0.5996920680981364,far,0,2,0.45319572862805796,far,0.765625,0.203125,0.9646808842016266,0.006156330402189197,,,0.9340585470199585,0.0,0.44433443840042686
vat,p05_shuffle_previous_frame,images/CBS This Morning/11118_11359/00011139.jpg,1,4,4,0.15081371727611828,medium,1,0.31354166666666666,0.18796296296296297,0.4925359297183981,medium,1,2,0.45319572862805796,far,0.3125,0.1875,0.9659557899186775,0.0011399140974301045,,,0.9934942126274109,0.0,0.45311995279441375
vat,p05_shuffle_previous_frame,images/CBS This Morning/11118_11359/00011139.jpg,2,4,4,0.07875747074107223,small,1,0.765625,0.21203703703703702,0.20007220662437727,near,0,2,0.45319572862805796,far,0.75,0.203125,0.9862726992920898,0.01798791341844628,,,0.9099546670913696,0.0,0.4187086722360624
vat,p05_shuffle_previous_frame,images/CBS This Morning/11118_11359/00011139.jpg,3,4,4,0.10724614730194797,medium,1,0.7666666666666667,0.21203703703703702,0.46947611515714033,medium,0,2,0.45319572862805796,far,0.765625,0.203125,0.9661664200662298,0.008972707149682542,,,0.9935961961746216,0.0,0.44433443840042686
vat,p05_shuffle_previous_frame,images/CBS This Morning/11118_11359/00011140.jpg,0,4,4,0.1621494319188474,large,1,0.7661458333333333,0.20925925925925926,0.6001618443799289,far,0,2,0.4557062200278275,far,0.765625,0.203125,0.9637426900584796,0.006156330402189197,,,0.9372202754020691,0.0,0.4478309391246556
vat,p05_shuffle_previous_frame,images/CBS This Morning/11118_11359/00011140.jpg,1,4,4,0.15100533705451294,medium,1,0.3109375,0.18888888888888888,0.4943113763154995,medium,1,2,0.4557062200278275,far,0.3125,0.1875,0.9693674049846662,0.0020905546143736757,,,0.9928714632987976,0.0,0.4521221265467544
vat,p05_shuffle_previous_frame,images/CBS This Morning/11118_11359/00011140.jpg,2,4,4,0.07875747074107223,small,1,0.765625,0.20925925925925926,0.1999350348964588,near,0,2,0.4557062200278275,far,0.75,0.203125,0.9868244909462411,0.01678599897711804,,,0.9073442220687866,0.0,0.4216712552310353
vat,p05_shuffle_previous_frame,images/CBS This Morning/11118_11359/00011140.jpg,3,4,4,0.10724614730194797,medium,1,0.7666666666666667,0.21203703703703702,0.46928686139147974,medium,0,2,0.4557062200278275,far,0.765625,0.203125,0.9654047399199754,0.008972707149682542,,,0.9937141537666321,0.0,0.4478309391246556
vat,p05_shuffle_previous_frame,images/CBS This Morning/11118_11359/00011141.jpg,0,4,4,0.16214943191884745,large,1,0.7666666666666667,0.20925925925925926,0.6011993797702585,far,0,2,0.456067665293214,far,0.765625,0.203125,0.9653691404584173,0.006222074099868345,,,0.9386563897132874,0.0,0.4479470164450268
vat,p05_shuffle_previous_frame,images/CBS This Morning/11118_11359/00011141.jpg,1,4,4,0.15119652946207263,medium,1,0.3109375,0.18518518518518517,0.49381359046278467,medium,1,2,0.456067665293214,far,0.3125,0.1875,0.9705629535686606,0.0027928075259291076,,,0.9902031421661377,0.0,0.4515932681660427
vat,p05_shuffle_previous_frame,images/CBS This Morning/11118_11359/00011141.jpg,2,4,4,0.07875747074107223,small,1,0.765625,0.20925925925925926,0.1999387736480849,near,0,2,0.456067665293214,far,0.75,0.203125,0.9853715879213994,0.01678599897711804,,,0.9039487242698669,0.0,0.42164766851288155
vat,p05_shuffle_previous_frame,images/CBS This Morning/11118_11359/00011141.jpg,3,4,4,0.10724614730194797,medium,1,0.7666666666666667,0.21203703703703702,0.4690502943435313,medium,0,2,0.456067665293214,far,0.765625,0.1875,0.9636674120303931,0.024559137932781173,,,0.9929717183113098,0.0,0.43199758037698793
vat,p05_shuffle_previous_frame,images/CBS This Morning/11118_11359/00011142.jpg,0,4,4,0.1621494319188474,large,1,0.765625,0.2111111111111111,0.600605829778254,far,0,2,0.45667920196219236,far,0.765625,0.203125,0.9695669103004818,0.00798611111111111,,,0.9473757743835449,0.0,0.44767929884638985
vat,p05_shuffle_previous_frame,images/CBS This Morning/11118_11359/00011142.jpg,1,4,4,0.15138729611802282,medium,1,0.3098958333333333,0.18796296296296297,0.4937817415551898,medium,1,2,0.45667920196219236,far,0.3125,0.1875,0.9718326676975677,0.0026449988152839176,,,0.9878852963447571,0.0,0.4514576447741096
vat,p05_shuffle_previous_frame,images/CBS This Morning/11118_11359/00011142.jpg,2,4,4,0.07875747074107223,small,1,0.765625,0.2111111111111111,0.20003452211311396,near,0,2,0.45667920196219236,far,0.75,0.203125,0.9835003912232495,0.017547609400685105,,,0.892959713935852,0.0,0.42236762953444973
vat,p05_shuffle_previous_frame,images/CBS This Morning/11118_11359/00011142.jpg,3,4,4,0.10724614730194797,medium,1,0.7666666666666667,0.21203703703703702,0.4687664141197335,medium,0,2,0.45667920196219236,far,0.765625,0.203125,0.9612358946404269,0.008972707149682542,,,0.9923568964004517,0.0,0.44767929884638985
