dataset,model_label,path,person_index,people_count,crowd_bin,head_size,head_size_bin,inout,target_x,target_y,target_distance,target_distance_bin,target_cluster,num_target_clusters,target_separation,target_separation_bin,pred_x,pred_y,auc,l2,avg_l2,min_l2,inout_score,target_confusion,association_margin
vat,p05_ggsf_identity,images/CBS This Morning/11118_11359/00011127.jpg,2,4,4,0.07875747074107248,small,1,0.771875,0.22777777777777777,0.20749759875727586,near,0,2,0.45884020793709107,far,0.765625,0.203125,0.9838274612763149,0.025432694551708306,,,0.8694788217544556,0.0,0.4253660683117088
vat,p05_ggsf_identity,images/CBS This Morning/11118_11359/00011127.jpg,3,4,4,0.10724614730194793,medium,1,0.771875,0.22777777777777777,0.47525621004131313,medium,0,2,0.45884020793709107,far,0.765625,0.203125,0.954787200510259,0.025432694551708306,,,0.9831801652908325,0.0,0.4253660683117088
vat,p05_ggsf_identity,images/CBS This Morning/11118_11359/00011128.jpg,0,4,4,0.16214943191884737,large,1,0.771875,0.22685185185185186,0.6011002858461777,far,0,2,0.4597327186751107,far,0.765625,0.203125,0.95695505938806,0.024536218103035475,,,0.9316935539245605,0.0,0.42784715910295373
vat,p05_ggsf_identity,images/CBS This Morning/11118_11359/00011128.jpg,1,4,4,0.1492651754180882,medium,1,0.31354166666666666,0.18333333333333332,0.49856203143128586,medium,1,2,0.4597327186751107,far,0.5625,0.1875,0.8989731780306823,0.24899319839550282,,,0.9892465472221375,1.0,-0.036577264347255084
vat,p05_ggsf_identity,images/CBS This Morning/11118_11359/00011128.jpg,2,4,4,0.0787574707410724,small,1,0.7708333333333334,0.22685185185185186,0.20634635566161275,near,0,2,0.4597327186751107,far,0.75,0.203125,0.9859760371124386,0.03157516867061054,,,0.8902645707130432,0.0,0.40487059646874246
vat,p05_ggsf_identity,images/CBS This Morning/11118_11359/00011128.jpg,3,4,4,0.10724614730194793,medium,1,0.7708333333333334,0.22777777777777777,0.474264414390461,medium,0,2,0.4597327186751107,far,0.765625,0.203125,0.9587402240541113,0.025196947995176026,,,0.985997200012207,0.0,0.42784715910295373
vat,p05_ggsf_identity,images/CBS This Morning/11118_11359/00011129.jpg,0,4,4,0.16214943191884737,large,1,0.7703125,0.22685185185185186,0.5997746055136338,far,0,2,0.4594762283783847,far,0.765625,0.203125,0.9612700107910869,0.02418545337697281,,,0.9411129951477051,0.0,0.4289886279481437
vat,p05_ggsf_identity,images/CBS This Morning/11118_11359/00011129.jpg,1,4,4,0.1492651754180882,medium,1,0.3125,0.18611111111111112,0.49910337619476375,medium,1,2,0.4594762283783847,far,0.5625,0.1875,0.9086747729607256,0.2500038579949231,,,0.9889662861824036,1.0,-0.03861118321732679
vat,p05_ggsf_identity,images/CBS This Morning/11118_11359/00011129.jpg,2,4,4,0.0787574707410724,small,1,0.7697916666666667,0.22685185185185186,0.20531298534498044,near,0,2,0.4594762283783847,far,0.75,0.203125,0.9870811037316393,0.030897792287543295,,,0.8942368626594543,0.0,0.4064734078717716
vat,p05_ggsf_identity,images/CBS This Morning/11118_11359/00011129.jpg,3,4,4,0.10724614730194793,medium,1,0.7703125,0.22777777777777777,0.47379213446379864,medium,0,2,0.4594762283783847,far,0.765625,0.203125,0.9590049950494499,0.025094463700396013,,,0.9874639511108398,0.0,0.4289886279481437
vat,p05_ggsf_identity,images/CBS This Morning/11118_11359/00011130.jpg,0,4,4,0.16214943191884737,large,1,0.7697916666666667,0.22407407407407406,0.5995269979572406,far,0,2,0.4571461550869611,far,0.765625,0.203125,0.9617468952448762,0.021359419834633925,,,0.9354361891746521,0.0,0.42784882975616373
vat,p05_ggsf_identity,images/CBS This Morning/11118_11359/00011130.jpg,1,4,4,0.1492651754180883,medium,1,0.3145833333333333,0.18611111111111112,0.49674251036469064,medium,1,2,0.4571461550869611,far,0.5625,0.1875,0.9106957840595994,0.24792055708120855,,,0.9879302978515625,1.0,-0.03687030658643703
vat,p05_ggsf_identity,images/CBS This Morning/11118_11359/00011130.jpg,2,4,4,0.0787574707410724,small,1,0.7697916666666667,0.22685185185185186,0.20531298534498044,near,0,2,0.4571461550869611,far,0.75,0.203125,0.9879525488843648,0.030897792287543295,,,0.8994536399841309,0.0,0.4052093929725048
vat,p05_ggsf_identity,images/CBS This Morning/11118_11359/00011130.jpg,3,4,4,0.10724614730194793,medium,1,0.7703125,0.22777777777777777,0.4738393623482409,medium,0,2,0.4571461550869611,far,0.765625,0.203125,0.9603800242521332,0.025094463700396013,,,0.9882479310035706,0.0,0.42784882975616373
vat,p05_ggsf_identity,images/CBS This Morning/11118_11359/00011131.jpg,0,4,4,0.1621494319188474,large,1,0.7697916666666667,0.22407407407407406,0.5998110549988809,far,0,2,0.4573798397276646,far,0.765625,0.203125,0.9612336696740795,0.021359419834633925,,,0.9399598836898804,0.0,0.43104089244320276
vat,p05_ggsf_identity,images/CBS This Morning/11118_11359/00011131.jpg,1,4,4,0.14926517541808837,medium,1,0.31302083333333336,0.18796296296296297,0.4978830747719792,medium,1,2,0.4573798397276646,far,0.5625,0.1875,0.9325130624065978,0.24947959623063265,,,0.9905200004577637,1.0,-0.039732357069131446
vat,p05_ggsf_identity,images/CBS This Morning/11118_11359/00011131.jpg,2,4,4,0.07875747074107232,small,1,0.7682291666666666,0.22407407407407406,0.2034283148283835,near,0,2,0.4573798397276646,far,0.75,0.21875,0.9881965535271279,0.018990742010446496,,,0.9117956757545471,0.0,0.4182279787542216
vat,p05_ggsf_identity,images/CBS This Morning/11118_11359/00011131.jpg,3,4,4,0.10724614730194793,medium,1,0.76875,0.22592592592592592,0.4722464299388686,medium,0,2,0.4573798397276646,far,0.765625,0.21875,0.9608057344799326,0.007826847251248489,,,0.9923714399337769,0.0,0.44685442725283914
vat,p05_ggsf_identity,images/CBS This Morning/11118_11359/00011132.jpg,0,4,4,0.1621494319188474,large,1,0.76875,0.22314814814814815,0.5991159382119966,far,0,2,0.4559532509701091,far,0.765625,0.21875,0.9578443042715645,0.005395306491114225,,,0.9399850368499756,0.0,0.4482201841065322
vat,p05_ggsf_identity,images/CBS This Morning/11118_11359/00011132.jpg,1,4,4,0.1494602739055461,medium,1,0.31354166666666666,0.18888888888888888,0.4964513220053007,medium,1,2,0.4559532509701091,far,0.5625,0.1875,0.9450492644632084,0.24896220747024395,,,0.9918776750564575,1.0,-0.04021985260688313
vat,p05_ggsf_identity,images/CBS This Morning/11118_11359/00011132.jpg,2,4,4,0.07875747074107224,small,1,0.7677083333333333,0.2222222222222222,0.20270796205782507,near,0,2,0.4559532509701091,far,0.75,0.21875,0.9885940808478605,0.018045536750258717,,,0.9109069108963013,0.0,0.4187963895310658
vat,p05_ggsf_identity,images/CBS This Morning/11118_11359/00011132.jpg,3,4,4,0.10724614730194793,medium,1,0.7682291666666666,0.22314814814814815,0.4716413448903099,medium,0,2,0.4559532509701091,far,0.765625,0.21875,0.9610252644928746,0.005111300339525803,,,0.992997407913208,0.0,0.4482201841065322
vat,p05_ggsf_identity,images/CBS This Morning/11118_11359/00011133.jpg,0,4,4,0.16214943191884743,large,1,0.7682291666666666,0.21944444444444444,0.5990010028939038,far,0,2,0.4552378246535947,far,0.765625,0.21875,0.9684106694552912,0.0026951692181006624,,,0.9673335552215576,0.0,0.45011112378496065
vat,p05_ggsf_identity,images/CBS This Morning/11118_11359/00011133.jpg,1,4,4,0.1496549316306392,medium,1,0.3140625,0.18611111111111112,0.49528882228593296,medium,1,2,0.4552378246535947,far,0.5625,0.1875,0.9543110577119187,0.2484413822586641,,,0.9935898780822754,1.0,-0.040370846133644334
vat,p05_ggsf_identity,images/CBS This Morning/11118_11359/00011133.jpg,2,4,4,0.07875747074107232,small,1,0.7677083333333333,0.21944444444444444,0.20248213011406782,near,0,2,0.4552378246535947,far,0.75,0.21875,0.9881654039982646,0.017721944659965055,,,0.9121768474578857,0.0,0.4190742409853658
vat,p05_ggsf_identity,images/CBS This Morning/11118_11359/00011133.jpg,3,4,4,0.10724614730194797,medium,1,0.7682291666666666,0.22037037037037038,0.471572265124411,medium,0,2,0.4552378246535947,far,0.765625,0.21875,0.9622771788910026,0.003067129629629605,,,0.9929967522621155,0.0,0.45011112378496065
vat,p05_ggsf_identity,images/CBS This Morning/11118_11359/00011134.jpg,0,4,4,0.16214943191884743,large,1,0.7682291666666666,0.21666666666666667,0.599403158292821,far,0,2,0.4554586649850084,far,0.765625,0.203125,0.9673456522303432,0.013789794057160132,,,0.9682971239089966,0.0,0.4379714620438342
vat,p05_ggsf_identity,images/CBS This Morning/11118_11359/00011134.jpg,1,4,4,0.14984915031105114,medium,1,0.31354166666666666,0.18796296296296297,0.49501332053778313,medium,1,2,0.4554586649850084,far,0.3125,0.1875,0.9621251395239314,0.0011399140974301045,,,0.992154061794281,0.0,0.4553882317072987
vat,p05_ggsf_identity,images/CBS This Morning/11118_11359/00011134.jpg,2,4,4,0.07875747074107232,small,1,0.7677083333333333,0.21666666666666667,0.2022942034066903,near,0,2,0.4554586649850084,far,0.75,0.21875,0.9861547760756786,0.017830461217316334,,,0.9154651761054993,0.0,0.41942784204092454
vat,p05_ggsf_identity,images/CBS This Morning/11118_11359/00011134.jpg,3,4,4,0.10724614730194793,medium,1,0.7682291666666666,0.21851851851851853,0.47156683080094675,medium,0,2,0.4554586649850084,far,0.765625,0.21875,0.9652883000144623,0.0026144344902954524,,,0.9935936331748962,0.0,0.45029195676224704
vat,p05_ggsf_identity,images/CBS This Morning/11118_11359/00011135.jpg,0,4,4,0.16214943191884743,large,1,0.7677083333333333,0.21481481481481482,0.5992682045024628,far,0,2,0.45495890962224145,far,0.765625,0.203125,0.9650717366233169,0.011874007250395368,,,0.9645475149154663,0.0,0.4396439086267992
vat,p05_ggsf_identity,images/CBS This Morning/11118_11359/00011135.jpg,1,4,4,0.15004293165170726,medium,1,0.31354166666666666,0.18611111111111112,0.49454472874869904,medium,1,2,0.45495890962224145,far,0.3125,0.1875,0.9625842242469416,0.001736111111111105,,,0.9905068874359131,0.0,0.45417411894020143
vat,p05_ggsf_identity,images/CBS This Morning/11118_11359/00011135.jpg,2,4,4,0.07875747074107224,small,1,0.7671875,0.21666666666666667,0.20182873999545084,near,0,2,0.45495890962224145,far,0.75,0.203125,0.9858788802486028,0.02188119951833336,,,0.913623034954071,0.0,0.41518835513488167
vat,p05_ggsf_identity,images/CBS This Morning/11118_11359/00011135.jpg,3,4,4,0.10724614730194793,medium,1,0.7677083333333333,0.21574074074074073,0.47100477445995004,medium,0,2,0.45495890962224145,far,0.765625,0.203125,0.966446024170551,0.012786602059005484,,,0.9938039779663086,0.0,0.4396439086267992
vat,p05_ggsf_identity,images/CBS This Morning/11118_11359/00011136.jpg,0,4,4,0.16214943191884743,large,1,0.7666666666666667,0.21388888888888888,0.5986350025626963,far,0,2,0.45317277194843175,far,0.765625,0.203125,0.9545124171663569,0.010814174654442659,,,0.9520180225372314,0.0,0.4394942421563003
vat,p05_ggsf_identity,images/CBS This Morning/11118_11359/00011136.jpg,1,4,4,0.15023627734490771,medium,1,0.3145833333333333,0.18888888888888888,0.49287602958261906,medium,1,2,0.45317277194843175,far,0.3125,0.1875,0.9645036285492848,0.0025038550524055393,,,0.991524875164032,0.0,0.4528300601145508
vat,p05_ggsf_identity,images/CBS This Morning/11118_11359/00011136.jpg,2,4,4,0.07875747074107232,small,1,0.7671875,0.21666666666666667,0.20188255861388243,near,0,2,0.45317277194843175,far,0.75,0.203125,0.985195073924507,0.02188119951833336,,,0.9152594208717346,0.0,0.41500655637284883
vat,p05_ggsf_identity,images/CBS This Morning/11118_11359/00011136.jpg,3,4,4,0.1072461473019479,medium,1,0.7671875,0.21388888888888888,0.4704497956447803,medium,0,2,0.45317277194843175,far,0.765625,0.203125,0.9669184586916457,0.010876704935886857,,,0.9941551089286804,0.0,0.4394942421563003
vat,p05_ggsf_identity,images/CBS This Morning/11118_11359/00011137.jpg,0,4,4,0.16214943191884743,large,1,0.7661458333333333,0.21296296296296297,0.5985682922970244,far,0,2,0.4533818188619588,far,0.765625,0.203125,0.9617253872368512,0.009851740080906628,,,0.9470100998878479,0.0,0.44190128645954735
vat,p05_ggsf_identity,images/CBS This Morning/11118_11359/00011137.jpg,1,4,4,0.1504291890704573,medium,1,0.31354166666666666,0.18703703703703703,0.4936347311347054,medium,1,2,0.4533818188619588,far,0.3125,0.1875,0.9611313212220999,0.0011399140974301045,,,0.9934146404266357,0.0,0.45325498175833073
vat,p05_ggsf_identity,images/CBS This Morning/11118_11359/00011137.jpg,2,4,4,0.07875747074107226,small,1,0.765625,0.21388888888888888,0.20017629799491074,near,0,2,0.4533818188619588,far,0.75,0.203125,0.9852877808556478,0.0189737167948809,,,0.9145819544792175,0.0,0.417519348616897
vat,p05_ggsf_identity,images/CBS This Morning/11118_11359/00011137.jpg,3,4,4,0.10724614730194793,medium,1,0.7666666666666667,0.21388888888888888,0.469929429343854,medium,0,2,0.4533818188619588,far,0.765625,0.203125,0.9661916363515002,0.010814174654442659,,,0.99406498670578,0.0,0.44190128645954735
vat,p05_ggsf_identity,images/CBS This Morning/11118_11359/00011138.jpg,0,4,4,0.16214943191884743,large,1,0.7661458333333333,0.2101851851851852,0.599138770683553,far,0,2,0.4552921519850149,far,0.765625,0.203125,0.967396084800884,0.0070793701845728915,,,0.9597753286361694,0.0,0.44610859445358764
vat,p05_ggsf_identity,images/CBS This Morning/11118_11359/00011138.jpg,1,4,4,0.1506216684957947,medium,1,0.31145833333333334,0.18796296296296297,0.49526843063108605,medium,1,2,0.4552921519850149,far,0.3125,0.1875,0.9729295761068281,0.0011399140974301045,,,0.9917957186698914,0.0,0.45313609967438434
vat,p05_ggsf_identity,images/CBS This Morning/11118_11359/00011138.jpg,2,4,4,0.07875747074107224,small,1,0.765625,0.21203703703703702,0.20006737249516285,near,0,2,0.4552921519850149,far,0.75,0.203125,0.985445011810863,0.01798791341844628,,,0.9154536128044128,0.0,0.42065180957387033
vat,p05_ggsf_identity,images/CBS This Morning/11118_11359/00011138.jpg,3,4,4,0.1072461473019479,medium,1,0.7666666666666667,0.21203703703703702,0.4696653690358102,medium,0,2,0.4552921519850149,far,0.765625,0.1875,0.9669703745730847,0.024559137932781173,,,0.9940839409828186,0.0,0.43024147985403777
vat,p05_ggsf_identity,images/CBS This Morning/11118_11359/00011139.jpg,0,4,4,0.1621494319188474,large,1,0.7661458333333333,0.20925925925925926,0.5996920680981364,far,0,2,0.45319572862805796,far,0.765625,0.203125,0.9671861963087809,0.006156330402189197,,,0.9468072652816772,0.0,0.44433443840042686
vat,p05_ggsf_identity,images/CBS This Morning/11118_11359/00011139.jpg,1,4,4,0.15081371727611828,medium,1,0.31354166666666666,0.18796296296296297,0.4925359297183981,medium,1,2,0.45319572862805796,far,0.3125,0.1875,0.9665424393789378,0.0011399140974301045,,,0.993914783000946,0.0,0.45311995279441375
vat,p05_ggsf_identity,images/CBS This Morning/11118_11359/00011139.jpg,2,4,4,0.07875747074107223,small,1,0.765625,0.21203703703703702,0.20007220662437727,near,0,2,0.45319572862805796,far,0.75,0.203125,0.9872724508375144,0.01798791341844628,,,0.9244410395622253,0.0,0.4187086722360624
vat,p05_ggsf_identity,images/CBS This Morning/11118_11359/00011139.jpg,3,4,4,0.10724614730194797,medium,1,0.7666666666666667,0.21203703703703702,0.46947611515714033,medium,0,2,0.45319572862805796,far,0.765625,0.203125,0.9657103019650162,0.008972707149682542,,,0.9942103624343872,0.0,0.44433443840042686
vat,p05_ggsf_identity,images/CBS This Morning/11118_11359/00011140.jpg,0,4,4,0.1621494319188474,large,1,0.7661458333333333,0.20925925925925926,0.6001618443799289,far,0,2,0.4557062200278275,far,0.765625,0.203125,0.9662153693258723,0.006156330402189197,,,0.948409378528595,0.0,0.4478309391246556
vat,p05_ggsf_identity,images/CBS This Morning/11118_11359/00011140.jpg,1,4,4,0.15100533705451294,medium,1,0.3109375,0.18888888888888888,0.4943113763154995,medium,1,2,0.4557062200278275,far,0.3125,0.1875,0.9700482446869657,0.0020905546143736757,,,0.9933261871337891,0.0,0.4521221265467544
vat,p05_ggsf_identity,images/CBS This Morning/11118_11359/00011140.jpg,2,4,4,0.07875747074107223,small,1,0.765625,0.20925925925925926,0.1999350348964588,near,0,2,0.4557062200278275,far,0.75,0.203125,0.987629928763994,0.01678599897711804,,,0.9220693707466125,0.0,0.4216712552310353
vat,p05_ggsf_identity,images/CBS This Morning/11118_11359/00011140.jpg,3,4,4,0.10724614730194797,medium,1,0.7666666666666667,0.21203703703703702,0.46928686139147974,medium,0,2,0.4557062200278275,far,0.765625,0.203125,0.9649842212803198,0.008972707149682542,,,0.9942538142204285,0.0,0.4478309391246556
vat,p05_ggsf_identity,images/CBS This Morning/11118_11359/00011141.jpg,0,4,4,0.16214943191884745,large,1,0.7666666666666667,0.20925925925925926,0.6011993797702585,far,0,2,0.456067665293214,far,0.765625,0.203125,0.9678685193219786,0.006222074099868345,,,0.949539303779602,0.0,0.4479470164450268
vat,p05_ggsf_identity,images/CBS This Morning/11118_11359/00011141.jpg,1,4,4,0.15119652946207263,medium,1,0.3109375,0.18518518518518517,0.49381359046278467,medium,1,2,0.456067665293214,far,0.3125,0.1875,0.9705792699885415,0.0027928075259291076,,,0.9908246397972107,0.0,0.4515932681660427
vat,p05_ggsf_identity,images/CBS This Morning/11118_11359/00011141.jpg,2,4,4,0.07875747074107223,small,1,0.765625,0.20925925925925926,0.1999387736480849,near,0,2,0.456067665293214,far,0.75,0.203125,0.9863780143658659,0.01678599897711804,,,0.9188552498817444,0.0,0.42164766851288155
vat,p05_ggsf_identity,images/CBS This Morning/11118_11359/00011141.jpg,3,4,4,0.10724614730194797,medium,1,0.7666666666666667,0.21203703703703702,0.4690502943435313,medium,0,2,0.456067665293214,far,0.765625,0.203125,0.9632494891848095,0.008972707149682542,,,0.9936315417289734,0.0,0.4479470164450268
vat,p05_ggsf_identity,images/CBS This Morning/11118_11359/00011142.jpg,0,4,4,0.1621494319188474,large,1,0.765625,0.2111111111111111,0.600605829778254,far,0,2,0.45667920196219236,far,0.765625,0.203125,0.9717510855981637,0.00798611111111111,,,0.9566405415534973,0.0,0.44767929884638985
vat,p05_ggsf_identity,images/CBS This Morning/11118_11359/00011142.jpg,1,4,4,0.15138729611802282,medium,1,0.3098958333333333,0.18796296296296297,0.4937817415551898,medium,1,2,0.45667920196219236,far,0.3125,0.1875,0.9720047317617655,0.0026449988152839176,,,0.9886553287506104,0.0,0.4514576447741096
vat,p05_ggsf_identity,images/CBS This Morning/11118_11359/00011142.jpg,2,4,4,0.07875747074107223,small,1,0.765625,0.2111111111111111,0.20003452211311396,near,0,2,0.45667920196219236,far,0.75,0.203125,0.9845439004401725,0.017547609400685105,,,0.9080948829650879,0.0,0.42236762953444973
vat,p05_ggsf_identity,images/CBS This Morning/11118_11359/00011142.jpg,3,4,4,0.10724614730194797,medium,1,0.7666666666666667,0.21203703703703702,0.4687664141197335,medium,0,2,0.45667920196219236,far,0.765625,0.203125,0.9608843499575401,0.008972707149682542,,,0.9930643439292908,0.0,0.44767929884638985
vat,p05_ggsf_identity,images/CBS This Morning/11118_11359/00011143.jpg,0,4,4,0.16214943191884745,large,1,0.765625,0.21203703703703702,0.6010906780236102,far,0,2,0.45494164801835996,far,0.765625,0.203125,0.972975558744674,0.008912037037037024,,,0.947349488735199,0.0,0.44591744941814904
vat,p05_ggsf_identity,images/CBS This Morning/11118_11359/00011143.jpg,1,4,4,0.15138729611802274,medium,1,0.31145833333333334,0.18518518518518517,0.4921238629473214,medium,1,2,0.45494164801835996,far,0.3125,0.1875,0.967499916563762,0.0025383926156784,,,0.987449049949646,0.0,0.45123388590325797
